company_name,departure_time,pickup_point,arrival_time,dropoff_point,price_original,price_discounted,departure_date,start_point,destination,rating_safety,rating_info_accuracy,rating_info_completeness,rating_staff_attitude,rating_comfort,rating_service_quality,rating_punctuality,rating_overall,reviewer_count,number_of_seat,duration_minutes
Mai Quyên,05:30:00,Bến xe,15:30,Other,450000,0,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.2,3.8,3.9,4.0,3.8,3.7,4.5,3.7,87,34,600
Thuận Hưng Travel,08:15:00,Other,16:15,Bến xe,600000,500000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,3.7,3.2,3.3,3.4,3.4,3.2,3.9,3.2,272,24,480
An Bình,13:00:00,Other,22:30,Other,600000,550000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,3.7,2.8,2.9,3.2,2.6,2.7,1.0,2.8,22,40,570
Phi Long,11:50:00,Other,21:55,Other,550000,0,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.2,3.6,3.8,3.7,3.2,3.4,,3.3,43,40,605
Cúc Tùng,20:30:00,Bến xe,06:30,Bến xe,503000,330000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.1,4.0,3.9,3.8,4.1,3.8,2849,21,600
Cúc Tùng,19:30:00,Bến xe,06:45,Văn phòng,503000,330000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.1,4.0,3.9,3.8,4.1,3.8,2849,21,675
Cúc Tùng,19:30:00,Bến xe,05:30,Bến xe,503000,330000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.1,4.0,3.9,3.8,4.1,3.8,2849,21,600
Liên Hưng,18:30:00,Bến xe,05:30,Văn phòng,360000,300000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.3,4.2,4.3,4.1,4.0,3.9,4.3,4.0,13070,34,660
Quang Dũng VIP Limousine,19:30:00,Văn phòng,05:00,Other,600000,550000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.0,3.7,3.8,3.8,3.8,3.6,4.4,3.7,911,22,570
Liên Hưng,18:30:00,Bến xe,04:50,Bến xe,360000,300000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.3,4.2,4.3,4.1,4.0,3.9,4.3,4.0,13070,34,620
Quang Dũng VIP Limousine,16:30:00,Văn phòng,23:45,Bến xe,900000,810000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.0,3.7,3.8,3.8,3.8,3.6,4.4,3.7,911,22,435
Quang Hạnh,17:00:00,Bến xe,05:35,Văn phòng,350000,330000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,3.8,3.5,3.7,3.5,3.4,3.3,4.2,3.4,1241,32,755
Quang Hạnh,17:00:00,Bến xe,04:00,Văn phòng,350000,340000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,3.8,3.5,3.7,3.5,3.4,3.3,4.2,3.4,1241,32,660
Quang Dũng VIP Limousine,18:00:00,Văn phòng,03:30,Other,600000,550000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.0,3.7,3.8,3.8,3.8,3.6,4.4,3.7,911,22,570
Cúc Tùng,19:45:00,Bến xe,07:00,Văn phòng,503000,330000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.1,4.0,3.9,3.8,4.1,3.8,2849,21,675
Cúc Tùng,19:45:00,Bến xe,05:45,Bến xe,503000,330000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.1,4.0,3.9,3.8,4.1,3.8,2849,21,600
Cúc Tùng,17:30:00,Bến xe,04:00,Bến xe,626000,330000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.1,4.0,3.9,3.8,4.1,3.8,2849,21,630
Việt Lào,17:30:00,Văn phòng,03:45,Bến xe,550000,440000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.7,4.5,4.6,4.6,4.7,4.6,4.7,4.5,80,24,615
Việt Lào,17:15:00,Văn phòng,03:45,Bến xe,550000,440000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.7,4.5,4.6,4.6,4.7,4.6,4.7,4.5,80,24,630
Liên Hưng,19:32:00,Bến xe,06:02,Văn phòng,490000,350000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.3,4.2,4.3,4.1,4.0,3.9,4.3,4.0,13070,21,630
Xe Limousine Vip,19:45:00,Bến xe,06:35,Bến xe,450000,0,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,3.3,2.7,3.0,3.2,3.7,2.9,,3.1,170,21,650
Xe Limousine Vip,19:30:00,Bến xe,06:20,Bến xe,450000,0,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,3.3,2.7,3.0,3.2,3.7,2.9,,3.1,170,21,650
Cát Thiên Hải Limousine,16:59:00,Bến xe,03:29,Văn phòng,799000,0,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,3.5,2.7,2.8,3.2,3.0,2.6,2.9,2.8,615,24,630
Liên Hưng,16:00:00,Other,05:30,Văn phòng,360000,300000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.3,4.2,4.3,4.1,4.0,3.9,4.3,4.0,13070,32,810
Việt Lào,18:15:00,Văn phòng,04:25,Other,600000,499000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.7,4.5,4.6,4.6,4.7,4.6,4.7,4.5,80,24,610
Tân Quang Dũng,19:00:00,Văn phòng,05:30,Other,500000,0,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.0,4.0,3.9,3.8,4.3,3.8,2381,22,630
An Phú Travel,18:00:00,Other,04:29,Other,600000,550000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.3,4.3,4.4,4.3,4.2,4.2,4.9,4.2,1100,24,629
Thuận Hưng Travel,23:15:00,Other,07:15,Bến xe,600000,500000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,3.7,3.2,3.3,3.4,3.4,3.2,3.9,3.2,272,24,480
Thuận Hưng Travel,02:15:00,Other,10:15,Bến xe,600000,500000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,3.7,3.2,3.3,3.4,3.4,3.2,3.9,3.2,272,24,480
Tân Quang Dũng,11:30:00,Văn phòng,22:00,Other,450000,0,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.0,4.0,3.9,3.8,4.3,3.8,2381,32,630
Thuận Hưng Travel,01:45:00,Other,09:45,Bến xe,600000,500000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,3.7,3.2,3.3,3.4,3.4,3.2,3.9,3.2,272,24,480
Tân Quang Dũng,18:46:00,Văn phòng,02:51,Bến xe,600000,0,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.0,4.0,3.9,3.8,4.3,3.8,2381,22,485
Phi Long,15:50:00,Other,01:55,Other,600000,0,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.2,3.6,3.8,3.7,3.2,3.4,,3.3,43,32,605
Cúc Tùng,17:30:00,Bến xe,05:15,Văn phòng,626000,330000,2025-11-12,Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.1,4.0,3.9,3.8,4.1,3.8,2849,21,705
