company_name,departure_time,pickup_point,arrival_time,dropoff_point,price_original,price_discounted,departure_date,start_point,destination,rating_safety,rating_info_accuracy,rating_info_completeness,rating_staff_attitude,rating_comfort,rating_service_quality,rating_punctuality,rating_overall,reviewer_count,number_of_seat,duration_minutes
Khanh Phong,05:00:00,Văn phòng,11:10,Văn phòng,480000,400000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,22:20:00,Văn phòng,04:30,Văn phòng,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,370
Khanh Phong,23:20:00,Văn phòng,05:30,Văn phòng,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,370
Đà Lạt ơi,23:49:00,Other,06:30,Other,450000,239000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,3543,24,401
Đà Lạt ơi,23:00:00,Other,06:30,Other,450000,239000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,3543,24,450
Bình Minh Tải,12:30:00,Văn phòng,19:35,Văn phòng,320000,250000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.7,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3855,32,425
Đà Lạt ơi,23:30:00,Other,05:30,Other,450000,239000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,3543,24,360
Nhật Dương - Bình Minh Bus,17:00:00,Văn phòng,23:36,Văn phòng,349000,299000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,6012,22,396
Bình Minh Tải,13:30:00,Bến xe,19:35,Văn phòng,320000,250000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.7,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3855,32,365
Nhật Dương - Bình Minh Bus,22:35:00,Văn phòng,06:25,Văn phòng,349000,299000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,6012,22,470
Nhật Dương - Bình Minh Bus,05:00:00,Văn phòng,12:50,Văn phòng,349000,299000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,6012,21,470
Bình Minh Tải,23:00:00,Văn phòng,06:05,Văn phòng,395000,289000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.7,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3855,22,425
An Anh Limousine,23:00:00,Văn phòng,05:30,Văn phòng,449000,349000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8632,24,390
An Anh Limousine,05:00:00,Văn phòng,11:30,Văn phòng,449000,349000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8632,24,390
An Anh Limousine,22:30:00,Văn phòng,05:00,Văn phòng,449000,349000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8632,24,390
Bus365,13:00:00,Bến xe,19:00,Văn phòng,400000,289000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.6,4.7,4.9,4.8,4.7,4.6,4.7,197,24,360
Liên Hưng,21:30:00,Văn phòng,07:00,Văn phòng,500000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.3,4.2,4.3,4.1,4.0,3.9,4.3,4.0,13084,21,570
Liên Hưng,08:45:00,Văn phòng,19:30,Văn phòng,330000,230000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.3,4.2,4.3,4.1,4.0,3.9,4.3,4.0,13084,32,645
Liên Hưng,22:15:00,Bến xe,07:00,Văn phòng,500000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.3,4.2,4.3,4.1,4.0,3.9,4.3,4.0,13084,21,525
Bus365,22:00:00,Bến xe,04:00,Văn phòng,400000,289000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.6,4.7,4.9,4.8,4.7,4.6,4.7,197,24,360
Phương Nam,22:05:00,Văn phòng,06:57,Văn phòng,280000,0,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.8,4.8,4.7,4.7,4.7,4.8,4.7,2483,32,532
Xe Nhà,21:00:00,Bến xe,05:30,Văn phòng,260000,220000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.4,4.3,4.4,4.2,4.0,4.1,4.7,4.3,3254,40,510
Phương Nam,19:30:00,Văn phòng,04:22,Văn phòng,240000,0,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.8,4.8,4.7,4.7,4.7,4.8,4.7,2483,40,532
Xe Nhà,22:25:00,Văn phòng,05:40,Văn phòng,350000,310000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.4,4.3,4.4,4.2,4.0,4.1,4.7,4.3,3254,20,435
Nam Hải Limousine,08:00:00,Văn phòng,16:00,Văn phòng,300000,0,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.7,4.8,4.7,3652,34,480
Trọng Thủy Limousine,18:20:00,Other,01:00,Văn phòng,470000,420000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.6,4.7,4.7,4.7,4.7,4.6,4.7,1387,24,400
Trà Lan Viên,22:15:00,Văn phòng,05:35,Văn phòng,280000,220000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.6,4.5,4.5,4.5,4.3,4.4,4.8,4.4,4247,30,440
Trà Lan Viên,13:00:00,Văn phòng,20:20,Văn phòng,450000,350000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.6,4.5,4.5,4.5,4.3,4.4,4.8,4.4,4247,21,440
Trà Lan Viên,23:00:00,Văn phòng,06:20,Văn phòng,450000,380000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.6,4.5,4.5,4.5,4.3,4.4,4.8,4.4,4247,21,440
Phúc An Express,20:00:00,Văn phòng,03:00,Văn phòng,300000,0,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.6,4.6,4.8,4.7,3455,32,420
Hạnh Cafe - Hà Phương Limousine,19:30:00,Văn phòng,04:00,Văn phòng,260000,240000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.6,4.4,4.5,4.4,4.4,4.3,4.8,4.4,7460,36,510
Phương Nam,22:15:00,Văn phòng,07:07,Văn phòng,440000,0,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.8,4.8,4.7,4.7,4.7,4.8,4.7,2483,22,532
Hạnh Cafe - Hà Phương Limousine,11:00:00,Văn phòng,19:30,Văn phòng,300000,280000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.6,4.4,4.5,4.4,4.4,4.3,4.8,4.4,7460,34,510
Xe Nhà,21:10:00,Bến xe,05:40,Văn phòng,350000,310000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.4,4.3,4.4,4.2,4.0,4.1,4.7,4.3,3254,20,510
Phúc An Express,22:15:00,Văn phòng,05:45,Văn phòng,470000,0,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.6,4.6,4.8,4.7,3455,22,450
Hà Linh,18:15:00,Other,03:15,Văn phòng,680000,399000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.4,4.3,4.3,4.2,4.0,4.0,4.7,4.1,1342,24,540
Phúc An Express,22:20:00,Văn phòng,05:35,Văn phòng,470000,0,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.6,4.6,4.8,4.7,3455,22,435
Khanh Phong,13:05:00,Văn phòng,19:15,Văn phòng,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,370
Khanh Phong,12:05:00,Văn phòng,18:00,Other,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,355
Khanh Phong,05:00:00,Văn phòng,10:55,Other,480000,400000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,355
Khanh Phong,14:25:00,Văn phòng,20:20,Other,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,355
Huỳnh Gia,22:45:00,Văn phòng,05:15,Văn phòng,280000,238000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.8,4.7,4.7,4.7,4.8,4.7,8741,34,390
Khanh Phong,20:05:00,Văn phòng,02:15,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,13:05:00,Văn phòng,19:00,Other,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,355
Khanh Phong,17:30:00,Văn phòng,23:40,Văn phòng,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,370
Khanh Phong,14:25:00,Văn phòng,20:35,Văn phòng,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,370
Khanh Phong,22:15:00,Văn phòng,04:25,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,12:10:00,Văn phòng,18:20,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,09:00:00,Văn phòng,15:10,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,09:00:00,Văn phòng,14:55,Other,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,355
Khanh Phong,17:30:00,Văn phòng,23:25,Other,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,355
Khanh Phong,14:30:00,Văn phòng,20:25,Other,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,355
Khanh Phong,22:20:00,Văn phòng,04:15,Other,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,355
Huỳnh Gia,11:00:00,Văn phòng,17:30,Văn phòng,280000,238000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.8,4.7,4.7,4.7,4.8,4.7,8741,34,390
Khanh Phong,23:40:00,Văn phòng,05:50,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,10:30:00,Văn phòng,16:25,Other,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,355
Khanh Phong,10:00:00,Văn phòng,15:55,Other,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,355
Khanh Phong,21:05:00,Văn phòng,03:15,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,10:30:00,Văn phòng,16:40,Văn phòng,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,370
Huỳnh Gia,12:30:00,Văn phòng,19:30,Văn phòng,480000,408000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.8,4.7,4.7,4.7,4.8,4.7,8741,21,420
Huỳnh Gia,19:00:00,Văn phòng,04:00,Văn phòng,280000,238000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.8,4.7,4.7,4.7,4.8,4.7,8741,34,540
Khanh Phong,13:10:00,Văn phòng,19:20,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,16:50:00,Văn phòng,23:00,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,12:05:00,Văn phòng,18:15,Văn phòng,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,370
Huỳnh Gia,22:10:00,Văn phòng,05:10,Văn phòng,480000,408000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.8,4.7,4.7,4.7,4.8,4.7,8741,21,420
Khanh Phong,23:01:00,Văn phòng,04:56,Other,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,355
Khanh Phong,15:15:00,Văn phòng,21:25,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,11:15:00,Văn phòng,17:25,Văn phòng,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,370
Khanh Phong,23:20:00,Văn phòng,05:15,Other,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,355
Khanh Phong,11:15:00,Văn phòng,17:10,Other,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,355
Khanh Phong,21:05:00,Văn phòng,03:00,Other,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,355
Khanh Phong,22:30:00,Văn phòng,04:40,Văn phòng,270000,0,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,38,370
Khanh Phong,23:35:00,Văn phòng,05:30,Other,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,355
Khanh Phong,23:05:00,Văn phòng,05:15,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,23:05:00,Văn phòng,05:00,Other,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,355
Huỳnh Gia,15:00:00,Văn phòng,22:00,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.8,4.7,4.7,4.7,4.8,4.7,8741,21,420
Khanh Phong,22:15:00,Văn phòng,04:10,Other,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,355
Huỳnh Gia,09:00:00,Văn phòng,16:00,Văn phòng,480000,408000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.8,4.7,4.7,4.7,4.8,4.7,8741,21,420
Khanh Phong,23:30:00,Văn phòng,05:40,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,23:25:00,Văn phòng,05:35,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,13:10:00,Văn phòng,19:05,Other,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,355
Đà Lạt ơi,23:49:00,Other,05:30,Other,450000,239000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,3543,24,341
Khanh Phong,10:00:00,Văn phòng,16:10,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Nhật Dương - Bình Minh Bus,12:30:00,Văn phòng,20:20,Văn phòng,349000,299000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,6012,21,470
Khanh Phong,23:10:00,Văn phòng,05:20,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,23:40:00,Văn phòng,05:35,Other,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,355
Khanh Phong,22:30:00,Văn phòng,04:25,Other,270000,0,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,38,355
Bình Minh Tải,23:15:00,Văn phòng,06:20,Văn phòng,395000,289000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.7,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3855,22,425
Huỳnh Gia,10:00:00,Văn phòng,17:00,Văn phòng,480000,408000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.8,4.7,4.7,4.7,4.8,4.7,8741,21,420
Khanh Phong,23:25:00,Văn phòng,05:20,Other,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,355
Nhật Dương - Bình Minh Bus,23:10:00,Văn phòng,05:46,Văn phòng,349000,299000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,6012,22,396
Khanh Phong,20:00:00,Văn phòng,02:10,Văn phòng,320000,300000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,32,370
Nhật Dương - Bình Minh Bus,13:30:00,Bến xe,20:20,Văn phòng,349000,299000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,6012,21,410
Nhật Dương - Bình Minh Bus,23:30:00,Văn phòng,06:06,Văn phòng,349000,299000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,6012,22,396
Huỳnh Gia,20:30:00,Văn phòng,03:30,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.8,4.7,4.7,4.7,4.8,4.7,8741,21,420
Khanh Phong,22:40:00,Văn phòng,04:50,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Khanh Phong,14:30:00,Văn phòng,20:40,Văn phòng,480000,450000,2025-11-17,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.7,4.6,4.8,4.7,17351,20,370
Vie Limousine,05:00:00,Văn phòng,07:00,Văn phòng,190000,170000,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.8,4.6,4793,9,120
Anh Quốc Limousine,10:31:00,Văn phòng,12:46,Văn phòng,180000,170000,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9,4.8,3567,9,135
Bến Thành Travel,10:30:00,Văn phòng,12:30,Văn phòng,190000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8,4.6,605,9,120
Hoa Mai,09:30:00,Bến xe,11:25,Văn phòng,200000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7,4.4,4347,9,115
Toàn Thắng - Vũng Tàu,14:30:00,Other,17:30,Other,190000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.6,4.6,4.9,4.7,468,9,180
Thanh Phong,07:45:00,Văn phòng,11:15,Other,140000,112000,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,5.0,5.0,5.0,4.9,4.9,4.9,5.0,5.0,30,16,210
Huy Hoàng,11:30:00,Văn phòng,13:20,Văn phòng,190000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7,4.4,2766,9,110
Thành Vinh,20:10:00,Văn phòng,22:30,Văn phòng,190000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.1,4.1,4.2,4.2,4.0,3.9,3.7,4.3,289,9,140
Hồng Sơn,17:40:00,Other,20:41,Bến xe,290000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.2,4.3,4.2,4.4,4.2,4.4,4.2,1521,34,181
Xe Nhà Mình 72,12:00:00,Other,16:30,Other,180000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,5.0,5.0,4.9,4.9,5.0,4.9,4.9,29,7,270
Vie Limousine,13:00:00,Văn phòng,15:00,Văn phòng,190000,170000,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.8,4.6,4793,9,120
Anh Quốc Limousine,13:31:00,Văn phòng,15:26,Văn phòng,180000,170000,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9,4.8,3567,9,115
Hoa Mai,08:00:00,Bến xe,10:50,Văn phòng,150000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7,4.4,4347,10,170
Bến Thành Travel,12:30:00,Văn phòng,15:10,Văn phòng,190000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8,4.6,605,9,160
Toàn Thắng - Vũng Tàu,18:30:00,Other,21:15,Other,200000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.6,4.6,4.9,4.7,468,19,165
Thanh Phong,12:00:00,Văn phòng,15:30,Other,140000,112000,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,5.0,5.0,5.0,4.9,4.9,4.9,5.0,5.0,30,16,210
Huy Hoàng,19:00:00,Văn phòng,21:20,Văn phòng,190000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7,4.4,2766,9,140
Thành Vinh,13:10:00,Văn phòng,15:30,Văn phòng,190000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.1,4.1,4.2,4.2,4.0,3.9,3.7,4.3,289,9,140
Hồng Sơn,17:10:00,Other,20:41,Bến xe,290000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.2,4.3,4.2,4.4,4.2,4.4,4.2,1521,34,211
Xe Nhà Mình 72,09:15:00,Other,13:30,Other,200000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,5.0,5.0,4.9,4.9,5.0,4.9,4.9,29,7,255
Tuấn Hiệp,02:10:00,Other,05:20,Bến xe,350000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.1,3.9,4.0,3.9,3.8,3.8,4.3,4.0,1283,22,190
Ba Đời,05:10:00,Other,08:05,Bến xe,140000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.3,4.1,4.3,4.3,4.0,4.2,3.5,4.1,23,16,175
Vie Limousine,12:30:00,Văn phòng,14:30,Văn phòng,190000,170000,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.8,4.6,4793,9,120
Vie Limousine,20:30:00,Văn phòng,22:30,Văn phòng,190000,170000,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.8,4.6,4793,9,120
Vie Limousine,19:00:00,Văn phòng,21:00,Văn phòng,190000,170000,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.8,4.6,4793,9,120
Anh Quốc Limousine,15:00:00,Other,17:30,Văn phòng,190000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9,4.8,3567,9,150
Anh Quốc Limousine,10:00:00,Other,12:30,Văn phòng,190000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9,4.8,3567,9,150
Anh Quốc Limousine,17:00:00,Other,19:30,Văn phòng,190000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9,4.8,3567,9,150
Hoa Mai,09:00:00,Bến xe,11:50,Văn phòng,150000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7,4.4,4347,10,170
Hoa Mai,13:30:00,Văn phòng,15:25,Văn phòng,200000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7,4.4,4347,9,115
Hoa Mai,14:00:00,Văn phòng,15:55,Văn phòng,200000,0,2025-11-17,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7,4.4,4347,9,115
