company_name,departure_time,pickup_point,arrival_time,dropoff_point,price_original,price_discounted,departure_date,start_point,destination,rating_safety,rating_info_accuracy,rating_info_completeness,rating_staff_attitude,rating_comfort,rating_service_quality,rating_punctuality,rating_overall,reviewer_count,number_of_seat,duration_minutes
Trà Lan Viên,13:00:00,Văn phòng,18:50,Văn phòng,400000,300000,2025-11-23,Sài Gòn,Ninh Thuận,4.6,4.5,4.5,4.5,4.3,4.4,4.8,4.4,4261,21,350
Thiện Trí,23:15:00,Văn phòng,05:35,Văn phòng,380000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.7,4.5,4.6,4.5,4.4,4.5,4.8,4.5,2373,22,380
Thiện Trí,21:15:00,Bến xe,05:20,Văn phòng,270000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.7,4.5,4.6,4.5,4.4,4.5,4.8,4.5,2373,34,485
Tân Hoàng Anh,22:30:00,Văn phòng,05:05,Văn phòng,190000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.5,4.3,4.4,4.2,4.2,4.1,4.5,4.2,1545,38,395
Trà Lan Viên,23:00:00,Văn phòng,04:50,Văn phòng,400000,300000,2025-11-23,Sài Gòn,Ninh Thuận,4.6,4.5,4.5,4.5,4.3,4.4,4.8,4.4,4261,21,350
Tân Hoàng Anh,11:15:00,Văn phòng,17:50,Văn phòng,220000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.5,4.3,4.4,4.2,4.2,4.1,4.5,4.2,1545,34,395
Hạnh Cafe - Hà Phương Limousine,07:45:00,Văn phòng,14:00,Văn phòng,260000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.6,4.4,4.5,4.4,4.4,4.4,4.8,4.4,7483,41,375
Hạnh Cafe - Hà Phương Limousine,11:00:00,Văn phòng,18:00,Bến xe,300000,280000,2025-11-23,Sài Gòn,Ninh Thuận,4.6,4.4,4.5,4.4,4.4,4.4,4.8,4.4,7483,34,420
Hạnh Cafe - Hà Phương Limousine,22:15:00,Văn phòng,05:15,Bến xe,300000,280000,2025-11-23,Sài Gòn,Ninh Thuận,4.6,4.4,4.5,4.4,4.4,4.4,4.8,4.4,7483,34,420
Trọng Thủy Limousine,18:45:00,Other,00:20,Other,470000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.6,4.7,4.7,4.7,4.7,4.6,4.7,1402,24,335
Đăng Nhân,20:00:00,Văn phòng,03:15,Other,350000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.2,3.7,3.9,4.3,4.0,3.7,3.5,4.0,331,24,435
Đăng Nhân,08:00:00,Văn phòng,15:15,Other,270000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.2,3.7,3.9,4.3,4.0,3.7,3.5,4.0,331,34,435
Đăng Nhân,21:45:00,Văn phòng,04:15,Văn phòng,270000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.2,3.7,3.9,4.3,4.0,3.7,3.5,4.0,331,34,390
Bình Minh Tải,12:15:00,Văn phòng,17:00,Bến xe,320000,250000,2025-11-23,Sài Gòn,Ninh Thuận,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.7,3906,32,285
Bình Minh Tải,05:00:00,Văn phòng,09:45,Bến xe,395000,289000,2025-11-23,Sài Gòn,Ninh Thuận,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.7,3906,22,285
Bình Minh Tải,22:30:00,Văn phòng,03:15,Bến xe,350000,300000,2025-11-23,Sài Gòn,Ninh Thuận,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.7,3906,22,285
Huỳnh Gia,12:30:00,Văn phòng,17:30,Other,480000,408000,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.8,4.7,4.7,4.7,4.8,4.7,8772,21,300
Huỳnh Gia,19:00:00,Văn phòng,02:30,Other,280000,238000,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.8,4.7,4.7,4.7,4.8,4.7,8772,34,450
Hòa Thuận Anh,22:03:00,Other,07:18,Other,400000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.7,4.7,4.7,4.5,4.5,4.5,4.8,4.5,1678,22,555
Huỳnh Gia,15:00:00,Văn phòng,20:00,Other,480000,450000,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.8,4.7,4.7,4.7,4.8,4.7,8772,21,300
Hòa Thuận Anh,22:03:00,Other,07:13,Bến xe,400000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.7,4.7,4.7,4.5,4.5,4.5,4.8,4.5,1678,22,550
Phúc An Express,12:30:00,Other,18:30,Văn phòng,400000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.7,4.6,4.6,4.8,4.7,3457,22,360
Tuấn Tú Express,14:00:00,Văn phòng,20:00,Other,550000,299999,2025-11-23,Sài Gòn,Ninh Thuận,4.6,4.6,4.6,4.6,4.5,4.5,4.6,4.5,1440,34,360
Hòa Thuận Anh,22:25:00,Other,07:15,Other,240000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.7,4.7,4.7,4.5,4.5,4.5,4.8,4.5,1678,41,530
Hoàng Anh,12:00:00,Bến xe,19:30,Văn phòng,260000,240000,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.6,4.6,4.6,4.5,4.5,4.9,4.6,1413,34,450
Hoàng Anh,11:00:00,Bến xe,18:30,Văn phòng,190000,180000,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.6,4.6,4.6,4.5,4.5,4.9,4.6,1413,41,450
Hoàng Anh,22:05:00,Văn phòng,05:35,Văn phòng,260000,240000,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.6,4.6,4.6,4.5,4.5,4.9,4.6,1413,34,450
An Anh Limousine,15:30:00,Other,22:00,Văn phòng,350000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,24,390
An Anh Limousine,09:30:00,Other,17:00,Bến xe,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,450
An Anh Limousine,22:59:00,Văn phòng,06:59,Bến xe,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,480
An Anh Limousine,19:30:00,Other,03:00,Bến xe,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,450
An Anh Limousine,21:40:00,Other,04:10,Văn phòng,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,390
An Anh Limousine,22:06:00,Văn phòng,06:06,Bến xe,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,480
Hoàng Anh,21:15:00,Bến xe,05:30,Văn phòng,190000,180000,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.6,4.6,4.6,4.5,4.5,4.9,4.6,1413,40,495
An Anh Limousine,13:30:00,Other,21:00,Bến xe,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,450
An Anh Limousine,22:06:00,Văn phòng,05:06,Văn phòng,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,420
An Anh Limousine,22:36:00,Other,06:06,Bến xe,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,450
An Anh Limousine,07:00:00,Văn phòng,14:00,Văn phòng,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,420
An Anh Limousine,13:30:00,Other,20:00,Văn phòng,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,390
An Anh Limousine,09:00:00,Văn phòng,17:00,Bến xe,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,480
An Anh Limousine,19:00:00,Văn phòng,03:00,Bến xe,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,480
Tuấn Tú,20:00:00,Bến xe,03:40,Văn phòng,350000,300000,2025-11-23,Sài Gòn,Ninh Thuận,4.7,4.6,4.7,4.6,4.6,4.6,4.8,4.7,3290,24,460
An Anh Limousine,22:08:00,Văn phòng,06:08,Bến xe,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,480
Hoàng Anh,21:20:00,Bến xe,05:35,Văn phòng,260000,240000,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.6,4.6,4.6,4.5,4.5,4.9,4.6,1413,34,495
An Anh Limousine,22:08:00,Văn phòng,05:08,Văn phòng,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,420
An Anh Limousine,19:00:00,Văn phòng,02:00,Văn phòng,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,420
An Anh Limousine,15:00:00,Văn phòng,22:00,Văn phòng,350000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,24,420
Liên Hưng,14:15:00,Other,21:00,Văn phòng,330000,210000,2025-11-23,Sài Gòn,Ninh Thuận,4.3,4.2,4.3,4.1,4.1,3.9,4.3,4.0,13123,32,405
Tuấn Tú,21:27:00,Other,02:57,Văn phòng,250000,220000,2025-11-23,Sài Gòn,Ninh Thuận,4.7,4.6,4.7,4.6,4.6,4.6,4.8,4.7,3290,34,330
Tuấn Tú,12:45:00,Other,21:20,Bến xe,350000,290000,2025-11-23,Sài Gòn,Ninh Thuận,4.7,4.6,4.7,4.6,4.6,4.6,4.8,4.7,3290,24,515
An Anh Limousine,07:30:00,Other,14:00,Văn phòng,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,390
An Anh Limousine,22:36:00,Other,05:06,Văn phòng,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,390
An Anh Limousine,09:00:00,Văn phòng,16:00,Văn phòng,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,420
An Anh Limousine,20:00:00,Other,03:00,Bến xe,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,420
Tuấn Tú,12:45:00,Other,20:35,Văn phòng,350000,290000,2025-11-23,Sài Gòn,Ninh Thuận,4.7,4.6,4.7,4.6,4.6,4.6,4.8,4.7,3290,24,470
Liên Hưng,11:15:00,Văn phòng,19:30,Văn phòng,330000,210000,2025-11-23,Sài Gòn,Ninh Thuận,4.3,4.2,4.3,4.1,4.1,3.9,4.3,4.0,13123,32,495
Tuấn Tú,21:27:00,Other,03:27,Văn phòng,250000,220000,2025-11-23,Sài Gòn,Ninh Thuận,4.7,4.6,4.7,4.6,4.6,4.6,4.8,4.7,3290,34,360
An Anh Limousine,10:00:00,Other,17:00,Bến xe,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,420
An Anh Limousine,07:30:00,Other,15:00,Bến xe,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,450
An Anh Limousine,19:30:00,Other,02:00,Văn phòng,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,390
An Anh Limousine,13:00:00,Văn phòng,20:00,Văn phòng,280000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,34,420
An Anh Limousine,16:00:00,Other,22:00,Văn phòng,350000,0,2025-11-23,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8700,24,360
Tuấn Tú,10:30:00,Bến xe,21:20,Bến xe,350000,290000,2025-11-23,Sài Gòn,Ninh Thuận,4.7,4.6,4.7,4.6,4.6,4.6,4.8,4.7,3290,24,650
Hoàng Thuỷ,23:00:00,Bến xe,05:15,Bến xe,450000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.8,3545,22,375
Long Vân Limousine,22:30:00,Văn phòng,06:30,Văn phòng,450000,405000,2025-11-23,Sài Gòn,Đắk Lắk,4.5,4.4,4.5,4.5,4.4,4.4,4.8,4.5,7048,22,480
Tiến Oanh,22:00:00,Văn phòng,06:45,Văn phòng,350000,332500,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,14009,22,525
Hải Luân,21:00:00,Văn phòng,07:00,Văn phòng,300000,280000,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.8,4.7,4.7,4.7,4.8,976,34,600
Cường Ny,20:00:00,Bến xe,06:00,Văn phòng,330000,299000,2025-11-23,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,811,34,600
Kim Anh,19:15:00,Bến xe,04:25,Other,350000,315000,2025-11-23,Sài Gòn,Đắk Lắk,4.6,4.5,4.6,4.5,4.5,4.4,4.7,4.5,3293,34,550
Quý Thảo,22:30:00,Bến xe,06:05,Văn phòng,350000,315000,2025-11-23,Sài Gòn,Đắk Lắk,4.4,4.2,4.3,4.2,4.3,4.2,4.5,4.2,1415,24,455
Tư Trang,21:00:00,Bến xe,05:00,Văn phòng,322000,289800,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.9,4.8,4.8,4.8,4.7,4.7,4.8,69,34,480
Nguyên Dịu,22:00:00,Văn phòng,07:10,Văn phòng,320000,297600,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.6,4.7,4.7,4.6,4.6,4.9,4.7,625,34,550
Điều Hòa,22:00:00,Bến xe,07:20,Văn phòng,400000,197000,2025-11-23,Sài Gòn,Đắk Lắk,4.7,4.6,4.7,4.7,4.6,4.6,4.8,4.7,292,24,560
Long Vân Limousine,22:00:00,Văn phòng,06:00,Văn phòng,450000,405000,2025-11-23,Sài Gòn,Đắk Lắk,4.5,4.4,4.5,4.5,4.4,4.4,4.8,4.5,7048,22,480
Tiến Oanh,19:30:00,Văn phòng,04:15,Văn phòng,320000,304000,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,14009,34,525
Cường Ny,21:00:00,Bến xe,07:00,Văn phòng,330000,299000,2025-11-23,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,811,34,600
Hải Luân,22:00:00,Bến xe,07:30,Bến xe,350000,330000,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.8,4.7,4.7,4.7,4.8,976,34,570
Kim Anh,19:15:00,Bến xe,04:10,Bến xe,350000,315000,2025-11-23,Sài Gòn,Đắk Lắk,4.6,4.5,4.6,4.5,4.5,4.4,4.7,4.5,3293,34,535
Quý Thảo,21:15:00,Bến xe,05:35,Văn phòng,350000,315000,2025-11-23,Sài Gòn,Đắk Lắk,4.4,4.2,4.3,4.2,4.3,4.2,4.5,4.2,1415,24,500
Hoàng Thuỷ,18:00:00,Bến xe,04:10,Bến xe,350000,300000,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.8,3545,34,610
Tư Trang,21:00:00,Bến xe,04:00,Bến xe,322000,289800,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.9,4.8,4.8,4.8,4.7,4.7,4.8,69,34,420
Trang Hòa,18:00:00,Văn phòng,04:50,Văn phòng,350000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.5,4.4,4.4,4.5,4.4,4.3,4.5,4.4,409,34,650
Trang Hòa,18:30:00,Văn phòng,05:20,Văn phòng,450000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.5,4.4,4.4,4.5,4.4,4.3,4.5,4.4,409,24,650
Thảo Lan,18:15:00,Văn phòng,02:45,Văn phòng,280000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.4,4.5,4.6,4.5,4.5,4.6,4.5,373,41,510
Nhất Anh,18:45:00,Bến xe,05:50,Văn phòng,330000,250000,2025-11-23,Sài Gòn,Đắk Lắk,5.0,5.0,5.0,4.3,5.0,5.0,5.0,5.0,6,34,665
Tuấn Trung,20:00:00,Bến xe,05:30,Văn phòng,350000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.2,4.0,4.2,4.1,4.0,4.0,4.6,4.6,1078,24,570
Anh Phụng,21:00:00,Bến xe,03:20,Bến xe,350000,315000,2025-11-23,Sài Gòn,Đắk Lắk,4.2,3.8,4.0,3.8,3.5,3.7,4.7,4.1,8,34,380
Loan Sáng,17:30:00,Văn phòng,03:15,Other,350000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.6,4.7,4.6,4.9,4.7,1208,34,585
Kumho Samco,22:15:00,Bến xe,05:45,Văn phòng,380000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.6,4.4,4.5,4.4,4.3,4.3,4.8,4.4,2430,22,450
An Đạt,17:00:00,Văn phòng,05:00,Văn phòng,300000,0,2025-11-23,Sài Gòn,Đắk Lắk,5.0,5.0,5.0,4.8,5.0,4.9,4.9,4.8,28,41,720
Minh Anh,18:00:00,Bến xe,04:30,Other,300000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.4,4.2,4.3,4.3,4.0,4.1,4.0,4.3,126,34,630
Vũ Cẩm,18:01:00,Bến xe,01:31,Bến xe,450000,400000,2025-11-23,Sài Gòn,Đắk Lắk,4.9,3.3,3.2,4.5,3.2,4.0,4.3,3.2,14,24,450
Phương Hồng Linh,19:30:00,Bến xe,05:30,Bến xe,300000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.5,4.3,4.4,4.3,4.4,4.2,4.3,4.2,451,36,600
Nam Nguyên,18:46:00,Bến xe,05:41,Bến xe,450000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.4,3.9,4.1,4.4,4.1,4.1,5.0,4.0,8,24,655
Hồng Dung,16:30:00,Bến xe,23:00,Bến xe,350000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.3,4.2,4.3,4.3,4.2,4.2,5.0,5.0,6,34,390
Trường My,19:30:00,Bến xe,04:50,Bến xe,320000,0,2025-11-23,Sài Gòn,Đắk Lắk,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2,41,560
Đức Minh,19:00:00,Văn phòng,06:55,Văn phòng,270000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.7,4.3,4.1,4.9,4.5,4.8,3.0,4.3,139,44,715
Việt Tân Phát,19:00:00,Bến xe,03:55,Bến xe,370000,300000,2025-11-23,Sài Gòn,Đắk Lắk,4.7,4.7,4.8,4.6,4.7,4.6,4.7,4.6,134,34,535
Quốc Thịnh,08:00:00,Bến xe,16:20,Bến xe,270000,0,2025-11-23,Sài Gòn,Đắk Lắk,3.7,3.0,3.2,3.7,2.9,2.9,4.1,2.7,65,44,500
Quang Đông,18:30:00,Bến xe,02:30,Other,350000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.5,4.4,4.6,4.7,4.3,4.2,5.0,4.2,55,34,480
Vương Tấn Dũng,16:45:00,Bến xe,02:05,Bến xe,380000,320000,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,387,34,560
Bảy Lang,18:30:00,Bến xe,03:30,Bến xe,350000,315000,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.6,4.6,4.7,4.5,4.6,4.6,4.7,279,34,540
Tú Uyên,10:00:00,Bến xe,18:40,Bến xe,270000,0,2025-11-23,Sài Gòn,Đắk Lắk,3.9,4.3,4.3,4.3,3.7,4.2,5.0,3.8,9,40,520
Long Vân Limousine,23:00:00,Văn phòng,07:00,Văn phòng,450000,405000,2025-11-23,Sài Gòn,Đắk Lắk,4.5,4.4,4.5,4.5,4.4,4.4,4.8,4.5,7048,22,480
Tiến Oanh,23:10:00,Văn phòng,07:55,Văn phòng,320000,304000,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,14009,34,525
Long Vân Limousine,21:30:00,Văn phòng,05:30,Văn phòng,450000,405000,2025-11-23,Sài Gòn,Đắk Lắk,4.5,4.4,4.5,4.5,4.4,4.4,4.8,4.5,7048,22,480
Tiến Oanh,23:00:00,Văn phòng,07:45,Văn phòng,350000,332500,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,14009,22,525
Long Vân Limousine,23:59:00,Văn phòng,07:59,Văn phòng,450000,405000,2025-11-23,Sài Gòn,Đắk Lắk,4.5,4.4,4.5,4.5,4.4,4.4,4.8,4.5,7048,22,480
Tiến Oanh,21:00:00,Văn phòng,05:45,Văn phòng,320000,304000,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,14009,34,525
Cường Ny,21:00:00,Bến xe,05:40,Văn phòng,330000,289000,2025-11-23,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,811,34,520
Cường Ny,19:00:00,Bến xe,05:00,Văn phòng,330000,299000,2025-11-23,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,811,34,600
Cường Ny,20:00:00,Bến xe,06:05,Bến xe,330000,299000,2025-11-23,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,811,34,605
Hải Luân,22:00:00,Bến xe,07:00,Văn phòng,300000,280000,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.8,4.7,4.7,4.7,4.8,976,34,540
Hải Luân,21:00:00,Văn phòng,07:30,Bến xe,350000,330000,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.8,4.7,4.7,4.7,4.8,976,34,630
Quý Thảo,19:45:00,Bến xe,03:25,Bến xe,350000,315000,2025-11-23,Sài Gòn,Đắk Lắk,4.4,4.2,4.3,4.2,4.3,4.2,4.5,4.2,1415,34,460
Quý Thảo,21:15:00,Bến xe,06:40,Other,350000,315000,2025-11-23,Sài Gòn,Đắk Lắk,4.4,4.2,4.3,4.2,4.3,4.2,4.5,4.2,1415,24,565
Kim Anh,19:30:00,Bến xe,04:25,Bến xe,500000,450000,2025-11-23,Sài Gòn,Đắk Lắk,4.6,4.5,4.6,4.5,4.5,4.4,4.7,4.5,3293,22,535
Kim Anh,20:30:00,Bến xe,04:15,Bến xe,350000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.6,4.5,4.6,4.5,4.5,4.4,4.7,4.5,3293,34,465
Quý Thảo,18:30:00,Bến xe,04:30,Other,350000,315000,2025-11-23,Sài Gòn,Đắk Lắk,4.4,4.2,4.3,4.2,4.3,4.2,4.5,4.2,1415,34,600
Hoàng Thuỷ,18:45:00,Bến xe,04:30,Bến xe,350000,300000,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.8,3545,34,585
Kim Anh,19:15:00,Bến xe,03:10,Bến xe,350000,315000,2025-11-23,Sài Gòn,Đắk Lắk,4.6,4.5,4.6,4.5,4.5,4.4,4.7,4.5,3293,34,475
Hoàng Thuỷ,22:50:00,Bến xe,05:05,Bến xe,450000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.8,3545,22,375
Hải Luân,21:00:00,Văn phòng,05:45,Văn phòng,300000,280000,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.8,4.7,4.7,4.7,4.8,976,34,525
Hoàng Thuỷ,19:00:00,Bến xe,04:45,Bến xe,550000,350000,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.8,3545,24,585
Tư Trang,21:00:00,Bến xe,06:00,Bến xe,377000,339300,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.9,4.8,4.8,4.8,4.7,4.7,4.8,69,34,540
Trang Hòa,19:05:00,Other,05:50,Other,350000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.5,4.4,4.4,4.5,4.4,4.3,4.5,4.4,409,34,645
Nguyên Dịu,22:00:00,Văn phòng,05:50,Bến xe,320000,297600,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.6,4.7,4.7,4.6,4.6,4.9,4.7,625,34,470
Trang Hòa,19:35:00,Other,06:20,Other,450000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.5,4.4,4.4,4.5,4.4,4.3,4.5,4.4,409,24,645
Tư Trang,22:00:00,Bến xe,06:00,Văn phòng,499000,449100,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.9,4.8,4.8,4.8,4.7,4.7,4.8,69,24,480
Điều Hòa,22:00:00,Bến xe,06:50,Bến xe,400000,197000,2025-11-23,Sài Gòn,Đắk Lắk,4.7,4.6,4.7,4.7,4.6,4.6,4.8,4.7,292,24,530
Tư Trang,19:00:00,Bến xe,04:00,Bến xe,344000,309600,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.9,4.8,4.8,4.8,4.7,4.7,4.8,69,40,540
Trang Hòa,18:30:00,Văn phòng,06:20,Other,450000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.5,4.4,4.4,4.5,4.4,4.3,4.5,4.4,409,24,710
Điều Hòa,22:00:00,Bến xe,05:00,Văn phòng,400000,197000,2025-11-23,Sài Gòn,Đắk Lắk,4.7,4.6,4.7,4.7,4.6,4.6,4.8,4.7,292,24,420
Nguyên Dịu,23:10:00,Other,05:50,Bến xe,320000,297600,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.6,4.7,4.7,4.6,4.6,4.9,4.7,625,34,400
Nhất Anh,20:00:00,Bến xe,07:05,Văn phòng,450000,299000,2025-11-23,Sài Gòn,Đắk Lắk,5.0,5.0,5.0,4.3,5.0,5.0,5.0,5.0,6,24,665
Nguyên Dịu,23:10:00,Other,07:10,Văn phòng,320000,297600,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.6,4.7,4.7,4.6,4.6,4.9,4.7,625,34,480
Thảo Lan,21:30:00,Văn phòng,06:00,Văn phòng,400000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.4,4.5,4.6,4.5,4.5,4.6,4.5,373,24,510
Tuấn Trung,19:30:00,Bến xe,05:00,Văn phòng,350000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.2,4.0,4.2,4.1,4.0,4.0,4.6,4.6,1078,34,570
Loan Sáng,17:30:00,Văn phòng,03:30,Văn phòng,350000,0,2025-11-23,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.6,4.7,4.6,4.9,4.7,1208,34,600
