company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
Kim Hùng,5 (1),Limousine 11 chỗ,07:00,• Văn Phòng Sài Gòn,,09:05,• Văn Phòng Lagi,2h5m,200.000đ,,,"T4, 12/11/2025",Sài Gòn,Bình Thuận,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Bến Thành Travel,4.6 (603),Limousine 9 chỗ,08:00,• Văn phòng Sài Gòn,,11:00,• Mũi Né,3h,Từ 320.000đ,,,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.7,4.5,4.6,4.5,4.8
Gia Phúc - Cam Ranh,4.8 (911),Giường nằm 40 chỗ,22:10,• Văn phòng Quận 5,(13/11),03:45,• Phan Rí,5h35m,240.000đ,,,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.8,4.8,4.8,4.7,4.7,4.7,4.9
Thiện Trí,4.5 (2365),Giường nằm 41 chỗ,21:30,• Bãi Xe Thành Công,(13/11),04:30,• Vp Phan Rang,7h,190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.7,4.5,4.6,4.5,4.4,4.5,4.8
Trọng Thủy Limousine,4.7 (1385),Limousine 24 phòng Đôi,18:20,• Ngã 4 An Sương,,23:20,• Vòng xoay Bến Lội,5h,Từ 420.000đ,,,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.8,4.6,4.7,4.7,4.7,4.7,4.6
Hồng Sơn (Phú Yên),4.2 (1519),Limousine giường nằm 34 chỗ,17:40,• Ngã 4 Bình Phước,,22:38,• Phan Thiết (dọc quốc lộ 1A),4h58m,290.000đ,,,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.5,4.3,4.4,4.2,4.4,4.2,4.4
Mười Phương Express,4.1 (181),Luxury 34 phòng,13:00,• Bến Xe 378A Thoại Ngọc Hầu,,18:30,• Bình Thuận (Dọc QL1A),5h30m,250.000đ,,,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.3,4.2,4.3,4.2,4.2,4.2,3.9
Trung Thành,4.9 (21),Limousine 24 phòng,17:30,• Bến xe Miền Đông,,23:10,• Ngã 4 Liên Hương,5h40m,Từ 400.000đ,,,"T4, 12/11/2025",Sài Gòn,Bình Thuận,5.0,4.8,4.9,4.9,5.0,5.0,5.0
Nam Hải Limousine,4.7 (3639),Limousine 19 ghế VIP,19:30,• Văn Phòng Phạm Ngũ Lão,,22:00,• VP Phan Thiết,2h30m,200.000đ,170.000đ,-15%,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3639),Limousine 24 phòng,10:15,• Văn Phòng Phạm Ngũ Lão,,13:15,• VP Phan Thiết,3h,200.000đ,Từ 160.000đ,-20%,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3639),Limousine 21 ghế VIP,07:00,• Văn Phòng Phạm Ngũ Lão,,09:30,• VP Phan Thiết,2h30m,200.000đ,170.000đ,-15%,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4784),Limousine 9 chỗ,13:00,• Văn phòng Quận 1,,16:00,• Pandanus Resort Mũi Né,3h,360.000đ,Từ 310.000đ,-14%,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4784),Limousine 9 chỗ,09:00,• Văn phòng Quận 1,,12:00,• Movenpick Resort Phan Thiết,3h,360.000đ,Từ 310.000đ,-14%,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4784),Limousine 9 chỗ,12:15,• Sân bay Tân Sơn Nhất - Bãi đậu xe Ga Quốc Tế,,16:00,• Pandanus Resort Mũi Né,3h45m,390.000đ,Từ 340.000đ,-13%,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Cao Lâm Limousine,4.5 (4485),Giường nằm 41 chỗ,03:30,• Văn Phòng Sài Gòn,,06:00,• Văn Phòng Phan Thiết,2h30m,160.000đ,,,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Cao Lâm Limousine,4.5 (4485),Limousine 11 chỗ,19:00,• Văn Phòng Sài Gòn,,21:30,• Văn Phòng Phan Thiết,2h30m,220.000đ,,,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Cao Lâm Limousine,4.5 (4485),Limousine 11 chỗ,15:00,• Văn Phòng Sài Gòn,,17:30,• Văn Phòng Phan Thiết,2h30m,220.000đ,,,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Hạnh Cafe - Hà Phương Limousine,4.4 (7450),Limousine 34 Giường,05:15,• Văn phòng Quận 1,,08:30,• Vp. Phan Thiết,3h15m,200.000đ,160.000đ,-20%,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7450),Limousine 19 ghế ngả VIP (Mới),12:30,• Văn phòng Quận 1,,15:45,• Vp. Phan Thiết,3h15m,200.000đ,Từ 170.000đ,-15%,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7450),Limousine 36 Giường (Mới),23:40,• Văn phòng Phó Đức Chính,(13/11),02:45,• Vp. Phan Thiết,3h5m,190.000đ,160.000đ,-16%,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Toàn Khải,4.6 (646),Limousine 19 chỗ,08:30,• Văn phòng Sài Gòn,,12:20,• Văn phòng Mũi Né,3h50m,220.000đ,,,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.7,4.5,4.6,4.6,4.6,4.6,4.4
MexBus,5 (328),Limousine 27 chỗ,06:50,• Văn Phòng Quận 1,,11:00,• Bến xe Mũi Né,4h10m,400.000đ,250.000đ,-37%,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.9,4.9,4.9,4.9,4.9,4.9,4.8
MexBus,5 (328),Limousine 27 chỗ,06:50,• Văn Phòng Quận 1,,10:10,• Bến Xe Nam Phan Thiết,3h20m,400.000đ,250.000đ,-37%,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.9,4.9,4.9,4.9,4.9,4.9,4.8
MexBus,5 (328),Limousine 27 chỗ,14:00,• Bến Xe Miền Đông Mới,,17:10,• Bến Xe Nam Phan Thiết,3h10m,400.000đ,250.000đ,-37%,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.9,4.9,4.9,4.9,4.9,4.9,4.8
Trung Nga,4.5 (2506),Limousine 34 Phòng Đơn,18:00,• Trạm Quận 1,,20:50,• Vp. Phan Thiết,2h50m,200.000đ,180.000đ,-10%,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.7,4.5,4.6,4.5,4.4,4.4,4.9
Trung Nga,4.5 (2506),Giường Nằm 40 Chỗ,12:15,• Trạm Quận 1,,15:05,• Vp. Phan Thiết,2h50m,180.000đ,160.000đ,-11%,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.7,4.5,4.6,4.5,4.4,4.4,4.9
Trung Nga,4.5 (2506),Limousine 12 ghế,19:30,• Trạm Quận 1,,22:20,• Vp. Phan Thiết,2h50m,200.000đ,,,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.7,4.5,4.6,4.5,4.4,4.4,4.9
Long Vân Limousine,4.5 (7015),Limousine 9 chỗ,09:00,• Văn phòng Bình Thạnh,,12:15,• Cảng Tàu Phan Thiết (đi Phú Quý),3h15m,Từ 300.000đ,,,"T4, 12/11/2025",Sài Gòn,Bình Thuận,4.5,4.4,4.5,4.5,4.4,4.4,4.8
Anh Quốc Limousine,4.8 (3561),Limousine 9 chỗ,10:10,• Văn phòng Nguyễn Văn Trỗi,,12:10,• Ngã 3 Lò Vôi,2h,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4784),Limousine 9 chỗ,07:20,• Văn Phòng Tân Bình,,10:00,• Văn phòng Vũng Tàu,2h40m,210.000đ,Từ 190.000đ,-10%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Hoa Mai,4.4 (4338),Ghế ngồi 10 chỗ,13:30,• Văn phòng Miền Đông,,15:05,• Bến xe Bà Rịa,1h35m,150.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7
Bến Thành Travel,4.6 (603),Limousine 9 chỗ,07:00,• Văn phòng Sài Gòn,,08:30,• Co.opmart Bà Rịa,1h30m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8
Huy Hoàng,4.4 (2765),Limousine 9 chỗ,16:30,• Văn phòng Quận 1,,18:50,• Văn phòng Vũng Tàu,2h20m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7
Toàn Thắng - Vũng Tàu,4.7 (462),Limousine 9 chỗ,14:30,• Tân Bình,,17:15,• Vũng Tàu,2h45m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.5,4.5,4.9
Thanh Phong (Xuyên Mộc),5 (30),Ghế ngồi 16 chỗ,12:00,• Văn phòng Bình Thạnh,,15:30,• Xuyên Mộc,3h30m,140.000đ,119.000đ,-15%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,5.0,5.0,5.0,4.9,4.9,4.9,5.0
Thành Vinh (Vũng Tàu),4.3 (289),Limousine 9 chỗ,13:10,• VP Sài Gòn,,15:30,• VP Vũng Tàu,2h20m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.2,4.1,4.2,4.2,4.0,3.9,3.7
Hồng Sơn (Phú Yên),4.2 (1519),Limousine giường nằm 34 chỗ,17:40,• Ngã 4 Bình Phước,,20:41,• Bến xe khách huyện Xuyên Mộc,3h1m,290.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.3,4.4,4.2,4.4,4.2,4.4
Xe Nhà Mình 72,5 (28),Xe điện 7 chỗ BYD,19:15,• Thủ Đức,,23:00,• Vũng Tàu,3h45m,200.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,5.0,5.0,5.0,4.9,5.0,4.9
Anh Quốc Limousine,4.8 (3561),Limousine 9 chỗ,06:01,• Văn phòng Quận 1,,08:16,• Văn phòng Vũng Tàu,2h15m,180.000đ,Từ 170.000đ,-6%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4784),Limousine 9 chỗ,07:30,• Văn phòng Quận 1,,09:30,• Văn phòng Vũng Tàu,2h,190.000đ,Từ 170.000đ,-11%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Hoa Mai,4.4 (4338),Limousine 9 chỗ,13:30,• Bến xe Miền Tây,,15:25,• Văn phòng Hoa Mai Vũng Tàu,1h55m,200.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7
Huy Hoàng,4.4 (2765),Limousine 9 chỗ,09:30,• Văn phòng Quận 1,,11:50,• Văn phòng Vũng Tàu,2h20m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7
Toàn Thắng - Vũng Tàu,4.7 (462),Limousine 9 chỗ,07:00,• Tân Bình,,09:45,• Vũng Tàu,2h45m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.5,4.5,4.9
Bến Thành Travel,4.6 (603),Limousine 9 chỗ,10:00,• Văn phòng Sài Gòn,,12:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8
Thanh Phong (Xuyên Mộc),5 (30),Ghế ngồi 16 chỗ,07:45,• Văn phòng Bình Thạnh,,11:15,• Xuyên Mộc,3h30m,140.000đ,119.000đ,-15%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,5.0,5.0,5.0,4.9,4.9,4.9,5.0
Thành Vinh (Vũng Tàu),4.3 (289),Limousine 9 chỗ,11:40,• VP Sài Gòn,,13:40,• Bến Xe Bà Rịa,2h,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.2,4.1,4.2,4.2,4.0,3.9,3.7
Hồng Sơn (Phú Yên),4.2 (1519),Limousine giường nằm 34 chỗ,17:10,• Cầu vượt An Sương,,20:41,• Bến xe khách huyện Xuyên Mộc,3h31m,290.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.3,4.4,4.2,4.4,4.2,4.4
Xe Nhà Mình 72,5 (28),Xe điện 7 chỗ BYD,08:00,• Nội Thành TP.HCM,,12:00,• Vũng Tàu,4h,180.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,5.0,5.0,5.0,4.9,5.0,4.9
Ba Đời,4.1 (23),Ghế ngồi 16 chỗ,05:10,• An Sương,,08:05,• Bến xe Vũng Tàu,2h55m,140.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.3,4.1,4.3,4.3,4.0,4.2,3.5
Tuấn Hiệp,4 (1278),Limousine 22 phòng đôi,02:10,• Ngã 4 An Sương,,05:20,• Bến xe Vũng Tàu,3h10m,Từ 350.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.1,3.9,4.0,3.9,3.8,3.7,4.3
Anh Quốc Limousine,4.8 (3561),Limousine 9 chỗ,13:31,• Văn phòng Quận 1,,15:46,• Văn phòng Vũng Tàu,2h15m,180.000đ,Từ 170.000đ,-6%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3561),Limousine 9 chỗ,11:31,• Văn phòng Quận 1,,13:46,• Văn phòng Vũng Tàu,2h15m,180.000đ,Từ 170.000đ,-6%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3561),Limousine 9 chỗ,20:31,• Văn phòng Quận 1,,22:46,• Văn phòng Vũng Tàu,2h15m,180.000đ,Từ 170.000đ,-6%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4784),Limousine 9 chỗ,09:00,• Văn phòng Quận 1,,11:00,• Văn phòng Vũng Tàu,2h,190.000đ,Từ 170.000đ,-11%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4784),Limousine 9 chỗ,17:30,• Văn phòng Quận 1,,19:30,• Văn phòng Vũng Tàu,2h,190.000đ,Từ 170.000đ,-11%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4784),Limousine 9 chỗ,20:00,• Văn phòng Quận 1,,22:00,• Văn phòng Vũng Tàu,2h,190.000đ,Từ 170.000đ,-11%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Hoa Mai,4.4 (4338),Ghế ngồi 10 chỗ,14:00,• Văn phòng Miền Đông,,16:05,• Văn phòng Hoa Mai Vũng Tàu,2h5m,150.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7
Hoa Mai,4.4 (4338),Limousine 9 chỗ,08:32,• Văn phòng Hàng Xanh,,10:37,• Văn phòng Hoa Mai Vũng Tàu,2h5m,200.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7
Hoa Mai,4.4 (4338),Limousine 9 chỗ,08:00,• Văn phòng Quận 1,,09:55,• Văn phòng Hoa Mai Vũng Tàu,1h55m,200.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7
Huy Hoàng,4.4 (2765),Limousine 9 chỗ,12:00,• Văn phòng Quận 1,,14:20,• Văn phòng Vũng Tàu,2h20m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7
Toàn Thắng - Vũng Tàu,4.7 (462),Limousine 9 chỗ,04:00,• Tân Bình,,06:45,• Vũng Tàu,2h45m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.5,4.5,4.9
Huy Hoàng,4.4 (2765),Limousine 9 chỗ,17:30,• Văn phòng Quận 1,,19:20,• Văn phòng Bà Rịa,1h50m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7
Huy Hoàng,4.4 (2765),Limousine 9 chỗ,11:00,• Văn phòng Quận 1,,13:20,• Văn phòng Vũng Tàu,2h20m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7
Bến Thành Travel,4.6 (603),Limousine 9 chỗ,07:00,• Văn phòng Sài Gòn,,09:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8
Toàn Thắng - Vũng Tàu,4.7 (462),Limousine 9 chỗ,15:00,• Sân bay Tân Sơn Nhất,,18:00,• Vũng Tàu,3h,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.5,4.5,4.9
Toàn Thắng - Vũng Tàu,4.7 (462),Limousine 9 chỗ,14:00,• Tân Bình,,16:45,• Vũng Tàu,2h45m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.5,4.5,4.9
Bến Thành Travel,4.6 (603),Limousine 9 chỗ,06:00,• Văn phòng Sài Gòn,,08:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8
Bến Thành Travel,4.6 (603),Limousine 9 chỗ,08:00,• Văn phòng Sài Gòn,,10:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8
Anh Quốc Limousine,4.8 (3561),Limousine 9 chỗ,12:31,• Văn phòng Quận 1,,14:46,• Văn phòng Vũng Tàu,2h15m,180.000đ,Từ 170.000đ,-6%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3561),Limousine 9 chỗ,08:31,• Văn phòng Quận 1,,10:46,• Văn phòng Vũng Tàu,2h15m,180.000đ,Từ 170.000đ,-6%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3561),Limousine 9 chỗ,15:31,• Văn phòng Quận 1,,17:46,• Văn phòng Vũng Tàu,2h15m,180.000đ,Từ 170.000đ,-6%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4784),Limousine 9 chỗ,09:30,• Văn phòng Quận 1,,11:30,• Văn phòng Vũng Tàu,2h,190.000đ,Từ 170.000đ,-11%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4784),Limousine 9 chỗ,15:30,• Văn phòng Quận 1,,17:30,• Văn phòng Vũng Tàu,2h,190.000đ,Từ 170.000đ,-11%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4784),Limousine 9 chỗ,12:00,• Văn phòng Quận 1,,14:00,• Văn phòng Vũng Tàu,2h,190.000đ,Từ 170.000đ,-11%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Hoa Mai,4.4 (4338),Limousine 9 chỗ,17:00,• Văn phòng Quận 1,,18:55,• Bến xe Bà Rịa,1h55m,200.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7
Hoa Mai,4.4 (4338),Ghế ngồi 16 chỗ,08:00,• Văn phòng Quận 1,,10:25,• Văn phòng Hoa Mai Vũng Tàu,2h25m,150.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7
Hoa Mai,4.4 (4338),Ghế ngồi 10 chỗ,13:30,• Văn phòng Miền Đông,,15:35,• Văn phòng Hoa Mai Vũng Tàu,2h5m,150.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7
Toàn Thắng - Vũng Tàu,4.7 (462),Ghế ngồi 19 chỗ,15:30,• Tân Bình,,18:15,• Vũng Tàu,2h45m,200.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.5,4.5,4.9
Bến Thành Travel,4.6 (603),Limousine 9 chỗ,06:30,• Văn phòng Sân Bay,,09:10,• Văn phòng Vũng Tàu,2h40m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8
Bến Thành Travel,4.6 (603),Limousine 9 chỗ,05:30,• Văn phòng Sân Bay,,08:10,• Văn phòng Vũng Tàu,2h40m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8
Toàn Thắng - Vũng Tàu,4.7 (462),Ghế ngồi 19 chỗ,23:00,• Sân bay Tân Sơn Nhất,(13/11),02:00,• Vũng Tàu,3h,200.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.5,4.5,4.9
Huy Hoàng,4.4 (2765),Limousine 9 chỗ,22:00,• Văn phòng Quận 1,(13/11),00:20,• Văn phòng Vũng Tàu,2h20m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7
Toàn Thắng - Vũng Tàu,4.7 (462),Limousine 9 chỗ,16:30,• Sân bay Tân Sơn Nhất,,19:30,• Vũng Tàu,3h,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.5,4.5,4.9
Bến Thành Travel,4.6 (603),Limousine 9 chỗ,13:00,• Văn phòng Sài Gòn,,14:30,• Co.opmart Bà Rịa,1h30m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8
Huy Hoàng,4.4 (2765),Limousine 9 chỗ,10:00,• Văn phòng Quận 1,,12:20,• Văn phòng Vũng Tàu,2h20m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7
Huy Hoàng,4.4 (2765),Limousine 9 chỗ,12:35,• Văn phòng Nguyễn Văn Trỗi,,15:15,• Văn phòng Vũng Tàu,2h40m,Từ 190.000đ,,,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7
Thanh Phong (Xuyên Mộc),5 (30),Ghế ngồi 16 chỗ,04:45,• Văn phòng Bình Thạnh,,08:15,• Xuyên Mộc,3h30m,140.000đ,119.000đ,-15%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,5.0,5.0,5.0,4.9,4.9,4.9,5.0
Thanh Phong (Xuyên Mộc),5 (30),Ghế ngồi 34 chỗ,05:45,• Văn phòng Bình Thạnh,,09:15,• Xuyên Mộc,3h30m,140.000đ,119.000đ,-15%,"T4, 12/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,5.0,5.0,5.0,4.9,4.9,4.9,5.0
Bình Minh Tải,4.7 (3838),Limousine 22 Phòng,23:30,• Văn Phòng Quận 1,(13/11),06:06,• Bến xe Liên tỉnh Đà Lạt,6h36m,395.000đ,Từ 289.000đ,-27%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.7,4.7,4.6,4.6,4.6,4.9
Tiến Oanh,4.8 (13951),Limousine 22 Phòng (WC),23:00,• Văn Phòng Tân Bình,(13/11),06:50,• Văn Phòng Đà Lạt,7h50m,350.000đ,Từ 300.000đ,-14%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.8,4.8,4.7,4.7,4.7,4.9
Đà Lạt ơi,4.8 (3535),Limousine 24 Phòng ĐÔI,23:45,• Trạm Quận 1,(13/11),06:00,• Văn phòng Hồ Xuân Hương,6h15m,450.000đ,Từ 239.000đ,-47%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.9,4.8,4.8,4.8,4.8,4.8,4.9
