company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
Tuấn Tú,4.7 (3284),Limousine 34 Phòng Đơn,21:27,• Ngã 4 Bình Phước,(14/11),03:27,• Văn Phòng Tháp Chàm,6h,250.000đ,230.000đ,-8%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.7,4.6,4.7,4.6,4.6,4.6,4.8
Tuấn Tú,4.7 (3284),Limousine 34 Phòng Đơn,20:42,• Bến xe An Sương,(14/11),03:27,• Văn Phòng Tháp Chàm,6h45m,250.000đ,230.000đ,-8%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.7,4.6,4.7,4.6,4.6,4.6,4.8
Mỹ Loan,4.9 (194),Solati 15 chỗ,12:01,• Văn Phòng Gò Vấp,,15:31,• Văn Phòng La Gi,3h30m,200.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.9,4.9,4.9,5.0,4.8,4.8,5.0
Toàn Khải,4.6 (648),Limousine 9 chỗ,12:00,• Văn phòng Sài Gòn,,15:00,• Novaworld Phan Thiết,3h,450.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.7,4.5,4.6,4.6,4.6,4.6,4.4
Kim Thành (Lagi),4 (5),Solati 16 chỗ,13:00,• Văn Phòng Sài Gòn,,16:00,• Văn Phòng Lagi,3h,200.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.2,4.0,4.3,3.9,3.1,3.7,5.0
Kim Thành (Lagi),4 (5),Solati 16 chỗ,20:00,• Văn Phòng Sài Gòn,,23:00,• Văn Phòng Lagi,3h,200.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.2,4.0,4.3,3.9,3.1,3.7,5.0
Hoàng Anh,4.6 (1403),Giường nằm 38 chỗ,22:10,• VP Quận 10,(14/11),03:40,• Phan Rí,5h30m,190.000đ,180.000đ,-5%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.6,4.6,4.6,4.5,4.5,4.9
Thủy Hà Linh,4.3 (111),Fortuner 7 chỗ,12:00,• Văn Phòng Sài Gòn,,15:00,• CoCo Beach - Thị Xã La Gi,3h,220.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.2,3.9,4.2,4.2,4.3,4.2,5.0
Nam Hải Limousine,4.7 (3642),Limousine 19 ghế VIP,19:30,• Văn Phòng Phạm Ngũ Lão,,22:00,• VP Phan Thiết,2h30m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 34 giường,05:30,• Văn Phòng Phạm Ngũ Lão,,08:00,• VP Phan Thiết,2h30m,200.000đ,160.000đ,-20%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 19 ghế VIP,10:00,• Văn Phòng Phạm Ngũ Lão,,12:30,• VP Phan Thiết,2h30m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 19 ghế VIP,09:00,• Văn Phòng Phạm Ngũ Lão,,11:30,• VP Phan Thiết,2h30m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 34 giường,17:00,• Văn Phòng Phạm Ngũ Lão,,19:30,• VP Phan Thiết,2h30m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 34 giường,12:00,• Văn Phòng Phạm Ngũ Lão,,14:30,• VP Phan Thiết,2h30m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 22 giường,10:15,• Văn Phòng Phạm Ngũ Lão,,13:45,• VP Hàm Tiến,3h30m,260.000đ,220.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 21 ghế VIP,11:00,• Văn Phòng Phạm Ngũ Lão,,13:30,• VP Phan Thiết,2h30m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 22 giường,08:00,• Văn Phòng Phạm Ngũ Lão,,10:30,• VP Phan Thiết,2h30m,260.000đ,230.000đ,-12%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 22 giường,08:00,• Văn Phòng Phạm Ngũ Lão,,11:20,• VP Hàm Tiến,3h20m,260.000đ,230.000đ,-12%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 21 ghế VIP,11:00,• Văn Phòng Phạm Ngũ Lão,,14:25,• VP Mũi Né,3h25m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 19 ghế VIP,09:00,• Văn Phòng Phạm Ngũ Lão,,12:25,• VP Mũi Né,3h25m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 21 ghế VIP,07:00,• Văn Phòng Phạm Ngũ Lão,,10:25,• VP Mũi Né,3h25m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 34 giường,05:30,• Văn Phòng Phạm Ngũ Lão,,08:50,• VP Hàm Tiến,3h20m,200.000đ,160.000đ,-20%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 19 ghế VIP,15:30,• Văn Phòng Phạm Ngũ Lão,,18:55,• VP Mũi Né,3h25m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 22 phòng (có WC),14:00,• Văn Phòng Phạm Ngũ Lão,,17:20,• VP Hàm Tiến,3h20m,260.000đ,230.000đ,-12%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 19 ghế VIP,19:30,• Văn Phòng Phạm Ngũ Lão,,22:55,• VP Mũi Né,3h25m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 22 giường,10:15,• Văn Phòng Phạm Ngũ Lão,,13:15,• VP Phan Thiết,3h,260.000đ,220.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 34 giường,22:20,• Văn Phòng Phạm Ngũ Lão,(14/11),01:20,• VP Phan Thiết,3h,200.000đ,160.000đ,-20%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 21 ghế VIP,11:00,• Văn Phòng Phạm Ngũ Lão,,14:20,• VP Hàm Tiến,3h20m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 19 ghế VIP,10:00,• Văn Phòng Phạm Ngũ Lão,,13:20,• VP Hàm Tiến,3h20m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 34 giường,17:00,• Văn Phòng Phạm Ngũ Lão,,20:25,• VP Mũi Né,3h25m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 19 ghế VIP,10:00,• Văn Phòng Phạm Ngũ Lão,,13:25,• VP Mũi Né,3h25m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 19 ghế VIP,19:30,• Văn Phòng Phạm Ngũ Lão,,22:50,• VP Hàm Tiến,3h20m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Cao Lâm Limousine,4.5 (4488),Giường nằm 41 chỗ,14:00,• Văn Phòng Sài Gòn,,16:30,• Văn Phòng Phan Thiết,2h30m,160.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Nam Hải Limousine,4.7 (3642),Limousine 21 ghế VIP,18:00,• Văn Phòng Phạm Ngũ Lão,,21:25,• VP Mũi Né,3h25m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 34 giường,22:20,• Văn Phòng Phạm Ngũ Lão,(14/11),01:50,• VP Hàm Tiến,3h30m,200.000đ,160.000đ,-20%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Cao Lâm Limousine,4.5 (4488),Giường nằm 41 chỗ,16:00,• Văn Phòng Sài Gòn,,18:45,• Văn Phòng Phan Thiết,2h45m,160.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Cao Lâm Limousine,4.5 (4488),Limousine 11 chỗ,15:00,• Văn Phòng Sài Gòn,,17:30,• Văn Phòng Phan Thiết,2h30m,220.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Vie Limousine,4.6 (4787),Limousine 9 chỗ,08:00,• Văn phòng Quận 1,,11:00,• Pandanus Resort Mũi Né,3h,360.000đ,Từ 310.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 22 giường,08:00,• Văn Phòng Phạm Ngũ Lão,,11:25,• VP Mũi Né,3h25m,260.000đ,230.000đ,-12%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Cao Lâm Limousine,4.5 (4488),Limousine 11 chỗ,17:00,• Văn Phòng Sài Gòn,,19:30,• Văn Phòng Phan Thiết,2h30m,220.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Nam Hải Limousine,4.7 (3642),Limousine 19 ghế VIP,09:00,• Văn Phòng Phạm Ngũ Lão,,12:20,• VP Hàm Tiến,3h20m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4787),Limousine 9 chỗ,13:45,• Sân bay Tân Sơn Nhất - Bãi đậu xe Ga Quốc Tế,,17:30,• Pandanus Resort Mũi Né,3h45m,390.000đ,Từ 340.000đ,-13%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4787),Limousine 9 chỗ,10:45,• Sân bay Tân Sơn Nhất - Bãi đậu xe Ga Quốc Tế,,14:30,• Pandanus Resort Mũi Né,3h45m,390.000đ,Từ 340.000đ,-13%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Cao Lâm Limousine,4.5 (4488),Limousine 11 chỗ,19:00,• Văn Phòng Sài Gòn,,21:30,• Văn Phòng Phan Thiết,2h30m,220.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Cao Lâm Limousine,4.5 (4488),Limousine 34 phòng,08:00,• Văn Phòng Sài Gòn,,11:00,• Văn Phòng Mũi Né,3h,200.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Nam Hải Limousine,4.7 (3642),Limousine 34 giường,12:00,• Văn Phòng Phạm Ngũ Lão,,15:20,• VP Hàm Tiến,3h20m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Cao Lâm Limousine,4.5 (4488),Limousine 11 chỗ,11:00,• Văn Phòng Sài Gòn,,13:30,• Văn Phòng Phan Thiết,2h30m,220.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Vie Limousine,4.6 (4787),Limousine 9 chỗ,10:00,• Văn phòng Quận 1,,13:00,• Pandanus Resort Mũi Né,3h,360.000đ,Từ 310.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 34 giường,05:30,• Văn Phòng Phạm Ngũ Lão,,08:55,• VP Mũi Né,3h25m,200.000đ,160.000đ,-20%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Cao Lâm Limousine,4.5 (4488),Limousine 11 chỗ,02:00,• Văn Phòng Sài Gòn,,04:30,• Văn Phòng Phan Thiết,2h30m,220.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 19 ghế ngả VIP (Mới),16:00,• Văn phòng Quận 1,,19:15,• Vp. Phan Thiết,3h15m,200.000đ,Từ 170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Vie Limousine,4.6 (4787),Limousine 9 chỗ,14:30,• Văn phòng Quận 1,,17:30,• Pandanus Resort Mũi Né,3h,360.000đ,Từ 310.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Cao Lâm Limousine,4.5 (4488),Limousine 11 chỗ,13:00,• Văn Phòng Sài Gòn,,15:30,• Văn Phòng Phan Thiết,2h30m,220.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 19 ghế ngả VIP (Mới),21:00,• Văn phòng Quận 1,(14/11),00:15,• Vp. Phan Thiết,3h15m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 34 Giường,17:00,• Văn phòng Quận 1,,20:45,• Vp. Mũi Né,3h45m,200.000đ,180.000đ,-10%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Cao Lâm Limousine,4.5 (4488),Limousine 34 phòng,20:00,• Văn Phòng Sài Gòn,,23:00,• Văn Phòng Mũi Né,3h,200.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Cao Lâm Limousine,4.5 (4488),Limousine 11 chỗ,05:30,• Văn Phòng Sài Gòn,,08:00,• Văn Phòng Phan Thiết,2h30m,220.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Cao Lâm Limousine,4.5 (4488),Limousine 11 chỗ,07:00,• Văn Phòng Sài Gòn,,09:30,• Văn Phòng Phan Thiết,2h30m,220.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Cao Lâm Limousine,4.5 (4488),Limousine 11 chỗ,09:00,• Văn Phòng Sài Gòn,,11:30,• Văn Phòng Phan Thiết,2h30m,220.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 19 ghế ngả VIP (Mới),12:30,• Văn phòng Quận 1,,15:45,• Vp. Phan Thiết,3h15m,200.000đ,Từ 170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Cao Lâm Limousine,4.5 (4488),Limousine 34 phòng,18:00,• Văn Phòng Sài Gòn,,21:00,• Cảng tàu Phan Thiết (Đảo Phú Quý),3h,180.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Cao Lâm Limousine,4.5 (4488),Limousine 34 phòng,10:00,• Văn Phòng Sài Gòn,,12:30,• Văn Phòng Phan Thiết,2h30m,180.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 24 Phòng,07:30,• Văn phòng Quận 1,,11:15,• Vp. Mũi Né,3h45m,260.000đ,230.000đ,-12%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 19 ghế ngả VIP (Mới),02:00,• Văn phòng Quận 1,,05:15,• Vp. Phan Thiết,3h15m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Vie Limousine,4.6 (4787),Limousine 9 chỗ,11:30,• Văn phòng Quận 1,,14:30,• Pandanus Resort Mũi Né,3h,360.000đ,Từ 310.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.7 (3642),Limousine 19 ghế VIP,15:30,• Văn Phòng Phạm Ngũ Lão,,18:50,• VP Hàm Tiến,3h20m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Cao Lâm Limousine,4.5 (4488),Limousine 11 chỗ,21:30,• Văn Phòng Sài Gòn,(14/11),00:00,• Văn Phòng Phan Thiết,2h30m,220.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 24 Phòng,18:30,• Văn phòng Quận 1,,22:15,• Vp. Mũi Né,3h45m,260.000đ,230.000đ,-12%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 24 Phòng,09:00,• Văn phòng Quận 1,,12:15,• Vp. Phan Thiết,3h15m,260.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 34 Giường,17:00,• Văn phòng Quận 1,,20:15,• Vp. Phan Thiết,3h15m,200.000đ,180.000đ,-10%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 19 ghế ngả VIP (Mới),08:30,• Văn phòng Quận 1,,11:45,• Vp. Phan Thiết,3h15m,200.000đ,Từ 170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Vie Limousine,4.6 (4787),Limousine 9 chỗ,09:15,• Sân bay Tân Sơn Nhất - Bãi đậu xe Ga Quốc Tế,,13:00,• Movenpick Resort Phan Thiết,3h45m,390.000đ,Từ 340.000đ,-13%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 34 Giường,22:15,• Văn phòng Quận 1,(14/11),01:30,• Vp. Phan Thiết,3h15m,200.000đ,180.000đ,-10%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Cao Lâm Limousine,4.5 (4488),Limousine 34 phòng,10:00,• Văn Phòng Sài Gòn,,13:00,• Văn Phòng Mũi Né,3h,200.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 36 Giường (Mới),23:40,• Văn phòng Phó Đức Chính,(14/11),02:45,• Vp. Phan Thiết,3h5m,190.000đ,160.000đ,-16%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 24 Phòng,22:30,• Văn phòng Quận 1,(14/11),01:45,• Vp. Phan Thiết,3h15m,260.000đ,230.000đ,-12%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Vie Limousine,4.6 (4787),Limousine 9 chỗ,09:15,• Sân bay Tân Sơn Nhất - Bãi đậu xe Ga Quốc Tế,,13:00,• Pandanus Resort Mũi Né,3h45m,390.000đ,Từ 340.000đ,-13%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4787),Limousine 9 chỗ,14:30,• Văn phòng Quận 1,,17:30,• Movenpick Resort Phan Thiết,3h,360.000đ,Từ 310.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 19 ghế ngả VIP (Mới),12:30,• Văn phòng Quận 1,,16:15,• Vp. Mũi Né,3h45m,200.000đ,Từ 170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 19 ghế ngả VIP (Mới),07:00,• Văn phòng Quận 1,,10:15,• Vp. Phan Thiết,3h15m,200.000đ,Từ 170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Vie Limousine,4.6 (4787),Limousine 9 chỗ,13:00,• Văn phòng Quận 1,,16:00,• Movenpick Resort Phan Thiết,3h,360.000đ,Từ 310.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 34 Giường,11:00,• Văn phòng Quận 1,,14:15,• Vp. Phan Thiết,3h15m,200.000đ,180.000đ,-10%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Cao Lâm Limousine,4.5 (4488),Limousine 11 chỗ,23:00,• Văn Phòng Sài Gòn,(14/11),01:30,• Văn Phòng Phan Thiết,2h30m,220.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 24 Phòng,22:30,• Văn phòng Quận 1,(14/11),02:15,• Vp. Mũi Né,3h45m,260.000đ,230.000đ,-12%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 34 Giường,13:30,• Văn phòng Quận 1,,16:45,• Vp. Phan Thiết,3h15m,200.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Nam Hải Limousine,4.7 (3642),Limousine 21 ghế VIP,07:00,• Văn Phòng Phạm Ngũ Lão,,10:20,• VP Hàm Tiến,3h20m,200.000đ,170.000đ,-15%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.7,4.7,4.7,4.7,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7451),Limousine 36 Giường (Mới),23:30,• Văn phòng Quận 1,(14/11),03:15,• Vp. Mũi Né,3h45m,190.000đ,160.000đ,-16%,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Cao Lâm Limousine,4.5 (4488),Giường nằm 41 chỗ,03:30,• Văn Phòng Sài Gòn,,06:30,• Văn Phòng Mũi Né,3h,180.000đ,,,"T5, 13/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Hoàng Thuỷ,4.7 (3496),Limousine 22 phòng (WC),23:00,• Bến xe Miền Đông - Quầy vé 37,(14/11),05:15,• Bến xe phía nam Buôn Mê Thuột,6h15m,450.000đ,Từ 300.000đ,-33%,"T5, 13/11/2025",Sài Gòn,Đắk Lắk,4.8,4.7,4.7,4.7,4.6,4.6,4.9
Tiến Oanh,4.8 (13954),Limousine 22 Phòng (WC),20:15,• Văn Phòng Tân Bình,(14/11),05:00,• Văn Phòng Buôn Ma Thuột,8h45m,Từ 350.000đ,,,"T5, 13/11/2025",Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.7,4.7,4.7,4.9
Cường Ny,4.8 (801),Limousine 34 Phòng Luxury,21:00,• Văn phòng Bến xe Miền Đông Cũ - Dãy 1-A1,(14/11),07:00,• Văn phòng Ea H'leo,10h,330.000đ,299.000đ,-9%,"T5, 13/11/2025",Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9
Hải Luân,4.8 (970),Limousine 34 giường,21:01,• Văn Phòng Sài Gòn,(14/11),07:01,• VP Buôn Hồ,10h,300.000đ,280.000đ,-7%,"T5, 13/11/2025",Sài Gòn,Đắk Lắk,4.8,4.7,4.7,4.8,4.7,4.7,4.7
