company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
FUTA HÀ SƠN,4.8 (386),Limousine 34 chỗ,14:30,• Bx Nước Ngầm,,19:00,•  Bx Bắc Vinh,4h30m,290.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.8,4.8,4.8,4.8,4.8,4.8
FUTA HÀ SƠN,4.8 (386),Limousine 34 chỗ,19:30,• Bx Nước Ngầm,(24/11),00:00,•  Bx Bắc Vinh,4h30m,290.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.8,4.8,4.8,4.8,4.8,4.8
FUTA HÀ SƠN,4.8 (386),Limousine 34 chỗ,06:30,• Bx Nước Ngầm,,11:00,•  Bx Bắc Vinh,4h30m,290.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.8,4.8,4.8,4.8,4.8,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine 32 giường VIP (WC),12:30,• Bến xe Sơn Tây,,19:30,• Bến Xe Bắc Vinh,7h,320.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine giường phòng 32 chỗ,00:30,• Bến xe Nước Ngầm,,06:30,• Bến Xe Bắc Vinh,6h,280.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,19:00,• Hà Nội,,23:45,•  Nghệ An,4h45m,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Giường nằm 32 chỗ,08:00,• Hà Nội,,12:00,•  Nghệ An,4h,320.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Giường nằm 38 chỗ,08:00,• Hà Nội,,12:45,•  Nghệ An,4h45m,300.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Hồng Vinh Limousine,4.8 (203),Limousine 9 chỗ,07:45,• Văn Phòng Hà Nội,,12:30,• Văn phòng Vinh,4h45m,Từ 300.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.8,4.8,5.0
FUTA HÀ SƠN,4.8 (386),Limousine 34 chỗ,12:40,• Bx Nước Ngầm,,17:10,•  Bx Bắc Vinh,4h30m,290.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.8,4.8,4.8,4.8,4.8,4.8
FUTA HÀ SƠN,4.8 (386),Limousine 34 chỗ,10:30,• Bx Nước Ngầm,,15:00,•  Bx Bắc Vinh,4h30m,290.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.8,4.8,4.8,4.8,4.8,4.8
FUTA HÀ SƠN,4.8 (386),Limousine 34 chỗ,08:30,• Bx Nước Ngầm,,13:00,•  Bx Bắc Vinh,4h30m,290.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.8,4.8,4.8,4.8,4.8,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine 32 giường VIP (WC),13:30,• Bến xe Nước Ngầm,,19:30,• Bến Xe Bắc Vinh,6h,280.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine 22 phòng VIP,23:30,• Bến xe Nước Ngầm,(24/11),05:35,• Bến Xe Bắc Vinh,6h5m,350.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine 22 phòng VIP,23:55,• Bến xe Nước Ngầm,(24/11),06:00,• Bến Xe Bắc Vinh,6h5m,350.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Hồng Vinh Limousine,4.8 (203),Limousine 9 chỗ,11:30,• Văn Phòng Hà Nội,,16:15,• Văn phòng Vinh,4h45m,Từ 300.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.8,4.8,5.0
Văn Minh,4.9 (167),Limousine 21 phòng,23:13,• Hà Nội,(24/11),04:33,•  Nghệ An,5h20m,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Giường nằm 38 chỗ,15:30,• Hà Nội,,20:15,•  Nghệ An,4h45m,300.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,15:30,• Hà Nội,,20:30,•  Nghệ An,5h,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Sao Nghệ Limousine,4.6 (1248),Limousine 22 Giường VIP (Có WC),23:25,• Bến xe Nước Ngầm,(24/11),05:55,• Bến xe phía Đông Thành Phố Vinh,6h30m,400.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.6,4.6,4.6,4.5,4.5,4.5,4.8
Sao Nghệ Limousine,4.6 (1248),Limousine 22 Giường VIP (Có WC),10:01,• Bến xe Nước Ngầm,,16:31,• Bến xe phía Đông Thành Phố Vinh,6h30m,400.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.6,4.6,4.6,4.5,4.5,4.5,4.8
Sao Nghệ Limousine,4.6 (1248),Limousine 22 Giường VIP (Có WC),23:26,• Bến xe Nước Ngầm,(24/11),05:56,• Bến xe phía Đông Thành Phố Vinh,6h30m,400.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.6,4.6,4.6,4.5,4.5,4.5,4.8
Thơm Phụng,4.4 (18),Limousine 24 phòng,18:30,• Bến xe Nước Ngầm,,22:00,• Văn Phòng Quỳnh Lưu,3h30m,Từ 200.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.8,4.5,4.7,4.8,4.6,4.4,5.0
Thơm Phụng,4.4 (18),Giường nằm 46 chỗ,15:30,• Bến xe Nước Ngầm,,19:00,• Văn Phòng Quỳnh Lưu,3h30m,150.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.8,4.5,4.7,4.8,4.6,4.4,5.0
Thơm Phụng,4.4 (18),Limousine 24 phòng,21:30,• Bến xe Nước Ngầm,(24/11),01:00,• Văn Phòng Quỳnh Lưu,3h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.8,4.5,4.7,4.8,4.6,4.4,5.0
Hùng Cúc,3.3 (57),Limousine 34 phòng,13:30,• Bến xe Nước Ngầm,,19:00,• Bến xe Bắc Vinh,5h30m,250.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,3.9,3.1,3.3,3.2,3.0,3.0,2.3
Tâm Đạt,3.1 (22),Giường nằm 40 chỗ,14:15,• Bến xe Nước Ngầm,,20:15,• Bến xe Bắc Vinh (bên ngoài),6h,200.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.8,3.5,4.8,4.6,4.3,3.7,4.5
Tâm Đạt,3.1 (22),Giường nằm 40 chỗ,20:30,• Bến xe Nước Ngầm,(24/11),02:30,• Bến xe Bắc Vinh (bên ngoài),6h,200.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.8,3.5,4.8,4.6,4.3,3.7,4.5
Tâm Đạt,3.1 (22),Giường nằm 40 chỗ,22:00,• Bến xe Nước Ngầm,(24/11),04:00,• Bến xe Bắc Vinh (bên ngoài),6h,200.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.8,3.5,4.8,4.6,4.3,3.7,4.5
Hồng Vinh Limousine,4.8 (203),Limousine 9 chỗ,07:45,• Văn Phòng Hà Nội,,11:55,• Ngã Ba Diễn Châu,4h10m,Từ 300.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.8,4.8,5.0
Hồng Vinh Limousine,4.8 (203),Limousine 9 chỗ,07:45,• Văn Phòng Hà Nội,,11:25,• Quỳnh Lưu,3h40m,Từ 300.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.8,4.8,5.0
Anh Quốc Limousine (Hà Tĩnh),4.5 (151),Limousine 11 chỗ,17:00,• Văn phòng Hà Nội,,21:00,• Quảng trường Summer Vinh,4h,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.6,4.5,4.6,4.6,4.6,4.5,4.7
Thăng Long,4.6 (447),Giường nằm 40 chỗ,21:30,• Ngã tư Cổ Nhuế - Phạm Văn Đồng,(24/11),04:35,• Bến xe Bắc Vinh,7h5m,200.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.8,4.7,4.8,4.7,4.4,4.5,4.7
Anh Quốc Limousine (Hà Tĩnh),4.5 (151),Limousine 11 chỗ,09:00,• Văn phòng Hà Nội,,13:00,• Nội thành TP Vinh,4h,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.6,4.5,4.6,4.6,4.6,4.5,4.7
Anh Quốc Limousine (Hà Tĩnh),4.5 (151),Limousine 11 chỗ,12:00,• Văn phòng Hà Nội,,16:00,• Nội thành TP Vinh,4h,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.6,4.5,4.6,4.6,4.6,4.5,4.7
Thăng Long,4.6 (447),Giường nằm 40 chỗ,22:10,• Ngã tư Cổ Nhuế - Phạm Văn Đồng,(24/11),05:15,• Bến xe Bắc Vinh,7h5m,200.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.8,4.7,4.8,4.7,4.4,4.5,4.7
Phú Quý,4.4 (471),Limousine giường phòng 32 chỗ (WC),09:50,• Bến xe Nước Ngầm,,15:20,• Cầu Bến Thủy 2 (Nhà Xe Phú Quý),5h30m,300.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.6,4.3,4.4,4.9
Phú Quý,4.4 (471),Limousine giường phòng 22 phòng (WC) (new),22:40,• Bến xe Nước Ngầm,(24/11),04:10,• Cầu Bến Thủy 2 (Nhà Xe Phú Quý),5h30m,Từ 400.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.6,4.3,4.4,4.9
Phú Quý,4.4 (471),Limousine giường phòng 22 phòng (WC) (new),14:10,• Bến xe Nước Ngầm,,19:40,• Cầu Bến Thủy 2 (Nhà Xe Phú Quý),5h30m,Từ 400.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.6,4.3,4.4,4.9
Bình Hoài Limousine,4.1 (317),Limousine 24 phòng,17:00,• Văn phòng Hà Nội,,21:30,• Nút giao cao tốc Diễn Châu,4h30m,Từ 600.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.3,4.1,4.2,4.3,4.2,4.1,4.7
Bình Hoài Limousine,4.1 (317),Limousine 24 phòng,21:00,• Văn phòng Hà Nội,(24/11),01:30,• Nút giao cao tốc Diễn Châu,4h30m,Từ 600.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.3,4.1,4.2,4.3,4.2,4.1,4.7
Bình Hoài Limousine,4.1 (317),Limousine 24 phòng,18:00,• Văn phòng Hà Nội,,22:30,• Nút giao cao tốc Diễn Châu,4h30m,Từ 600.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.3,4.1,4.2,4.3,4.2,4.1,4.7
Tân Kim Chi,4.4 (3784),Limousine giường nằm 36 chỗ,19:00,"• TT 3, Khu đô thị Ao Sào",,22:30,• Trạm Thu Phí Cầu Bến Thuỷ 2,3h30m,450.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.4,4.5,4.4,4.6
Tân Kim Chi,4.4 (3784),Limousine giường phòng 24 chỗ (CABIN),19:10,"• TT 3, Khu đô thị Ao Sào",,23:00,• Trạm Thu Phí Cầu Bến Thuỷ 2,3h50m,Từ 700.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.4,4.5,4.4,4.6
Tân Kim Chi,4.4 (3784),Limousine giường phòng 24 chỗ (CABIN),19:20,"• TT 3, Khu đô thị Ao Sào",,22:50,• Trạm Thu Phí Cầu Bến Thuỷ 2,3h30m,Từ 700.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.4,4.5,4.4,4.6
Duy Khánh Limousine,3.8 (678),Cabin đôi 24 phòng,16:45,• Văn phòng 16 Hàng Chĩnh,(24/11),00:00,• Khách sạn Sao Việt,7h15m,Từ 450.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.0,4.0,4.1,4.0,3.9,3.8,4.1
Nam Quỳnh Anh,4.3 (2055),Limousine giường phòng 32 chỗ,23:05,• Bến xe Nước Ngầm,(24/11),05:10,• Bến Xe Bắc Vinh,6h5m,280.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
FUTA HÀ SƠN,4.8 (386),Limousine 34 chỗ,22:20,• Bx Nước Ngầm,(24/11),02:50,•  Bx Bắc Vinh,4h30m,290.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.8,4.8,4.8,4.8,4.8,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine 22 phòng VIP,14:20,• Bến xe Nước Ngầm,,20:25,• Bến Xe Bắc Vinh,6h5m,350.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine giường phòng 34 chỗ (mới),13:20,• Bến xe Nước Ngầm,,19:25,• Bến Xe Bắc Vinh,6h5m,280.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine 22 phòng VIP,00:50,• Bến xe Nước Ngầm,,06:45,• Bến Xe Bắc Vinh,5h55m,350.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine 24 phòng VIP,21:30,• Bến xe Nước Ngầm,(24/11),03:35,• Bến Xe Bắc Vinh,6h5m,350.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
FUTA HÀ SƠN,4.8 (386),Limousine 24 chỗ,14:20,• Bx Nước Ngầm,,18:50,•  Bx Bắc Vinh,4h30m,Từ 390.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.8,4.8,4.8,4.8,4.8,4.8
FUTA HÀ SƠN,4.8 (386),Limousine 24 chỗ,23:40,• Bx Nước Ngầm,(24/11),04:10,•  Bx Bắc Vinh,4h30m,Từ 390.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.8,4.8,4.8,4.8,4.8,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine giường phòng 34 chỗ (mới),18:10,• Bến xe Nước Ngầm,(24/11),00:15,• Bến Xe Bắc Vinh,6h5m,280.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,22:00,• Hà Nội,(24/11),02:45,•  Nghệ An,4h45m,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Giường nằm 38 chỗ,09:30,• Hà Nội,,14:10,•  Nghệ An,4h40m,300.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,09:30,• Hà Nội,,14:30,•  Nghệ An,5h,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine 22 phòng VIP,15:20,• Bến xe Nước Ngầm,,21:25,• Bến Xe Bắc Vinh,6h5m,350.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,22:05,• Hà Nội,(24/11),04:10,•  Nghệ An,6h5m,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Giường nằm 32 chỗ,23:10,• Hà Nội,(24/11),04:20,•  Nghệ An,5h10m,320.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Giường nằm 32 chỗ,14:00,• Hà Nội,,18:45,•  Nghệ An,4h45m,320.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
FUTA HÀ SƠN,4.8 (386),Limousine 34 chỗ,17:30,• Bx Nước Ngầm,,22:00,•  Bx Bắc Vinh,4h30m,290.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.8,4.8,4.8,4.8,4.8,4.8
Văn Minh,4.9 (167),Giường nằm 38 chỗ,23:12,• Hà Nội,(24/11),03:57,•  Nghệ An,4h45m,300.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,18:00,• Hà Nội,,22:10,•  Nghệ An,4h10m,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Giường nằm 38 chỗ,21:10,• Hà Nội,(24/11),01:55,•  Nghệ An,4h45m,300.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Giường nằm 38 chỗ,12:00,• Hà Nội,,16:10,•  Nghệ An,4h10m,300.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,10:00,• Hà Nội,,14:45,•  Nghệ An,4h45m,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,10:00,• Hà Nội,,14:30,•  Nghệ An,4h30m,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,12:30,• Hà Nội,,17:05,•  Nghệ An,4h35m,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine 22 phòng VIP,16:50,• Bến xe Nước Ngầm,,22:55,• Bến Xe Bắc Vinh,6h5m,350.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
FUTA HÀ SƠN,4.8 (386),Limousine 24 chỗ,09:30,• Bx Nước Ngầm,,14:00,•  Bx Bắc Vinh,4h30m,Từ 390.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.8,4.8,4.8,4.8,4.8,4.8
Văn Minh,4.9 (167),Giường nằm 38 chỗ,23:16,• Hà Nội,(24/11),04:36,•  Nghệ An,5h20m,300.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,11:00,• Hà Nội,,15:10,•  Nghệ An,4h10m,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Giường nằm 38 chỗ,10:55,• Hà Nội,,18:00,•  Nghệ An,7h5m,310.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Giường nằm 32 chỗ,19:15,• Hà Nội,,23:30,•  Nghệ An,4h15m,320.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Sao Nghệ Limousine,4.6 (1248),Limousine 22 Giường VIP (Có WC),08:30,• Bến xe Nước Ngầm,,15:00,• Bến xe phía Đông Thành Phố Vinh,6h30m,400.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.6,4.6,4.6,4.5,4.5,4.5,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,22:12,• Hà Nội,(24/11),02:57,•  Nghệ An,4h45m,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Sao Nghệ Limousine,4.6 (1248),Limousine 22 Giường VIP (Có WC),22:25,• Bến xe Nước Ngầm,(24/11),04:55,• Bến xe phía Đông Thành Phố Vinh,6h30m,400.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.6,4.6,4.6,4.5,4.5,4.5,4.8
Sao Nghệ Limousine,4.6 (1248),Limousine 22 Giường VIP (Có WC),14:30,• Bến xe Nước Ngầm,,21:00,• Bến xe phía Đông Thành Phố Vinh,6h30m,400.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.6,4.6,4.6,4.5,4.5,4.5,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine 24 phòng VIP,19:45,• Bến xe Sơn Tây,(24/11),05:00,• Bến Xe Bắc Vinh,9h15m,370.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Văn Minh,4.9 (167),Giường nằm 38 chỗ,22:10,• Hà Nội,(24/11),02:55,•  Nghệ An,4h45m,300.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Sao Nghệ Limousine,4.6 (1248),Limousine 22 Giường VIP (Có WC),18:20,• Bến xe Nước Ngầm,(24/11),00:50,• Bến xe phía Đông Thành Phố Vinh,6h30m,400.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.6,4.6,4.6,4.5,4.5,4.5,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,21:11,• Hà Nội,(24/11),01:56,•  Nghệ An,4h45m,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Giường nằm 34 chỗ,10:30,• Hà Nội,,16:10,•  Nghệ An,5h40m,310.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,13:45,• Hà Nội,,19:25,•  Nghệ An,5h40m,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,22:30,• Hà Nội,(24/11),02:30,•  Nghệ An,4h,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Sao Nghệ Limousine,4.6 (1248),Limousine 22 Giường VIP (Có WC),22:26,• Bến xe Nước Ngầm,(24/11),04:56,• Bến xe phía Đông Thành Phố Vinh,6h30m,400.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.6,4.6,4.6,4.5,4.5,4.5,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,15:20,• Hà Nội,,19:30,•  Nghệ An,4h10m,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Sao Nghệ Limousine,4.6 (1248),Limousine 22 Giường VIP (Có WC),16:50,• Bến xe Nước Ngầm,,23:20,• Bến xe phía Đông Thành Phố Vinh,6h30m,400.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.6,4.6,4.6,4.5,4.5,4.5,4.8
Văn Minh,4.9 (167),Limousine 21 phòng,13:00,• Hà Nội,,17:10,•  Nghệ An,4h10m,Từ 410.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Văn Minh,4.9 (167),Giường nằm 32 chỗ,22:15,• Hà Nội,(24/11),03:35,•  Nghệ An,5h20m,320.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine 22 phòng VIP,21:30,• Bến xe Sơn Tây,(24/11),06:30,• Bến Xe Bắc Vinh,9h,370.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Thơm Phụng,4.4 (18),Limousine 24 phòng,13:30,• Bến xe Nước Ngầm,,17:00,• Văn Phòng Quỳnh Lưu,3h30m,Từ 200.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.8,4.5,4.7,4.8,4.6,4.4,5.0
Thơm Phụng,4.4 (18),Limousine 34 phòng,12:00,• Bến xe Nước Ngầm,,15:30,• Văn Phòng Quỳnh Lưu,3h30m,150.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.8,4.5,4.7,4.8,4.6,4.4,5.0
Sao Nghệ Limousine,4.6 (1248),Limousine 22 Giường VIP (Có WC),13:10,• Bến xe Nước Ngầm,,19:40,• Bến xe phía Đông Thành Phố Vinh,6h30m,400.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.6,4.6,4.6,4.5,4.5,4.5,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine 20 phòng VIP,12:05,• Bến xe Nước Ngầm,,18:10,• Bến Xe Bắc Vinh,6h5m,350.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Văn Minh,4.9 (167),Giường nằm 34 chỗ,23:15,• Hà Nội,(24/11),05:20,•  Nghệ An,6h5m,310.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
Nam Quỳnh Anh,4.3 (2055),Limousine 24 phòng VIP,09:20,• Bến xe Nước Ngầm,,15:35,• Bến Xe Bắc Vinh,6h15m,350.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Văn Minh,4.9 (167),Giường nằm 38 chỗ,14:20,• Hà Nội,,19:05,•  Nghệ An,4h45m,300.000đ,,,"CN, 23/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,4.9,4.9,4.8,4.8
