company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
Sao Nghệ Limousine,4.6 (1241),Limousine 22 Giường VIP (Có WC),18:20,• Bến xe Nước Ngầm,(02/11),00:50,• Bến xe phía Đông Thành Phố Vinh,6h30m,400.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,4.6,4.6,4.6,4.5,4.5,4.5,4.6
Sao Nghệ Limousine,4.6 (1241),Limousine 22 Giường VIP (Có WC),16:50,• Bến xe Nước Ngầm,,23:20,• Bến xe phía Đông Thành Phố Vinh,6h30m,400.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,4.6,4.6,4.6,4.5,4.5,4.5,4.6
Văn Minh,4.9 (158),Giường nằm 32 chỗ,22:11,• Hà Nội,(02/11),03:31,•  Nghệ An,5h20m,320.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,,,,,,,
Sao Nghệ Limousine,4.6 (1241),Limousine 22 Giường VIP (Có WC),10:01,• Bến xe Nước Ngầm,,16:31,• Bến xe phía Đông Thành Phố Vinh,6h30m,400.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,4.6,4.6,4.6,4.5,4.5,4.5,4.6
FUTA HÀ SƠN,4.8 (350),Limousine 34 chỗ,06:30,• Bx Nước Ngầm,,11:00,•  Bx Bắc Vinh,4h30m,290.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,4.9,4.8,4.8,4.8,4.8,4.8,4.8
Nam Quỳnh Anh,4.2 (2043),Limousine 22 phòng VIP,06:30,• Bến xe Sơn Tây,,15:35,• Bến Xe Bắc Vinh,9h5m,370.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,4.5,4.3,4.4,4.2,4.2,4.2,4.8
Văn Minh,4.9 (158),Giường nằm 38 chỗ,23:16,• Hà Nội,(02/11),04:36,•  Nghệ An,5h20m,300.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,,,,,,,
Văn Minh,4.9 (158),Giường nằm 38 chỗ,21:10,• Hà Nội,(02/11),01:55,•  Nghệ An,4h45m,300.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,5.0,4.9,4.8,4.9
Văn Minh,4.9 (158),Giường nằm 34 chỗ,23:14,• Hà Nội,(02/11),03:59,•  Nghệ An,4h45m,310.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,5.0,4.9,4.8,4.9
Văn Minh,4.9 (158),Limousine 21 phòng,22:05,• Hà Nội,(02/11),04:10,•  Nghệ An,6h5m,410.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,5.0,4.9,4.8,4.9
Văn Minh,4.9 (158),Limousine 21 phòng,22:12,• Hà Nội,(02/11),02:57,•  Nghệ An,4h45m,410.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,4.9,4.9,4.9,5.0,4.9,4.8,4.9
Anh Quốc Limousine (Hà Tĩnh),4.5 (141),Limousine 11 chỗ,09:00,• 223/42 Thịnh Liệt,,13:00,• Quảng Trường Summer Vinh,4h,350.000,Từ 315.000đ,-10%,"T7, 01/11/2025",Hà Nội,Nghệ An,4.6,4.4,4.6,4.6,4.5,4.4,4.6
Nam Quỳnh Anh,4.2 (2043),Limousine 22 phòng VIP,23:00,• Thăng Long Number One,(02/11),06:30,• Bến Xe Bắc Vinh,7h30m,350.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,4.5,4.3,4.4,4.2,4.2,4.2,4.8
Anh Quốc Limousine (Hà Tĩnh),4.5 (141),Limousine 11 chỗ,17:00,• 223/42 Thịnh Liệt,,21:00,• Quảng Trường Summer Vinh,4h,350.000,Từ 297.500đ,-15%,"T7, 01/11/2025",Hà Nội,Nghệ An,4.6,4.4,4.6,4.6,4.5,4.4,4.6
Nam Quỳnh Anh,4.2 (2043),Limousine giường phòng 34 chỗ,18:00,• Thăng Long Number One,(02/11),01:15,• Bến Xe Bắc Vinh,7h15m,300.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,,,,,,,
Thăng Long,4.6 (445),Giường nằm 40 chỗ,21:30,• Ngã tư Cổ Nhuế - Phạm Văn Đồng,(02/11),04:35,• Bến xe Bắc Vinh,7h5m,200.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,4.8,4.7,4.8,4.7,4.4,4.5,4.6
Nam Quỳnh Anh,4.2 (2043),Limousine 24 phòng VIP,20:35,• Thị Trấn Trạm Trôi,(02/11),05:00,• Bến Xe Bắc Vinh,8h25m,370.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,4.5,4.3,4.4,4.2,4.2,4.2,4.8
Hồng Vinh Limousine,4.8 (194),Limousine 9 chỗ,18:30,• Văn Phòng Hà Nội,,22:40,• Ngã Ba Diễn Châu,4h10m,300.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,4.8,4.9,4.9,4.8,4.8,4.8,5.0
Hồng Vinh Limousine,4.8 (194),Limousine 9 chỗ,18:30,• Văn Phòng Hà Nội,,21:40,• Hoàng Mai,3h10m,300.000,,,"T7, 01/11/2025",Hà Nội,Nghệ An,4.8,4.9,4.9,4.8,4.8,4.8,5.0
